s,sr,t,tr,sl,gd,nsl,nsld,un
20103.0,1466.0,121.00000000000118,121.0,15.277777777777777,2,22.22222222222222,20283,1
20103.003209924,1466.0,121.00000000000118,120.8,15.277777777777777,2,22.22222222222222,20283,1
20103.01550494916,1465.98,121.00000000000118,120.6,15.277777777777777,2,22.22222222222222,20283,1
20103.04132549473,1465.96,121.00000000000118,120.4,15.277777777777777,2,22.22222222222222,20283,1
20103.08362846373,1465.92,121.00000000000118,120.2,15.277777777777777,2,22.22222222222222,20283,1
20103.147048335442,1465.85,121.00000000000118,120.0,15.277777777777777,2,22.22222222222222,20283,1
20103.237336629776,1465.76,121.00000000000118,119.8,15.277777777777777,2,22.22222222222222,20283,1
20103.358321470547,1465.64,121.00000000000118,119.6,15.277777777777777,2,22.22222222222222,20283,1
20103.512548471645,1465.49,121.00000000000118,119.4,15.277777777777777,2,22.22222222222222,20283,1
20103.7017079931,1465.3,121.00000000000118,119.2,15.277777777777777,2,22.22222222222222,20283,1
20103.926919983136,1465.07,121.00000000000118,119.0,15.277777777777777,2,22.22222222222222,20283,1
20104.1889238786,1464.81,121.00000000000118,118.8,15.277777777777777,2,22.22222222222222,20283,1
20104.488205210295,1464.51,121.00000000000118,118.6,15.277777777777777,2,22.22222222222222,20283,1
20104.825080010593,1464.17,121.00000000000118,118.4,15.277777777777777,2,22.22222222222222,20283,1
20105.19975108824,1463.8,121.00000000000118,118.2,15.277777777777777,2,22.22222222222222,20283,1
20105.61234554726,1463.39,121.00000000000118,118.0,15.277777777777777,2,22.22222222222222,20283,1
20106.062939801344,1462.94,121.00000000000118,117.8,15.277777777777777,2,22.22222222222222,20283,1
20106.551576251535,1462.45,121.00000000000118,117.6,15.277777777777777,2,22.22222222222222,20283,1
20107.07827440584,1461.92,121.00000000000118,117.4,15.277777777777777,2,22.22222222222222,20283,1
20107.643038293307,1461.36,121.00000000000118,117.2,15.277777777777777,2,22.22222222222222,20283,1
20108.2458614076,1460.75,121.00000000000118,117.0,15.277777777777777,2,22.22222222222222,20283,1
20108.88673000354,1460.11,121.00000000000118,116.8,15.277777777777777,2,22.22222222222222,20283,1
20109.565625295556,1459.43,121.00000000000118,116.6,15.277777777777777,2,22.22222222222222,20283,1
20110.282524924034,1458.72,121.00000000000118,116.4,15.277777777777777,2,22.22222222222222,20283,1
20111.03740393365,1457.96,121.00000000000118,116.2,15.277777777777777,2,22.22222222222222,20283,1
20111.830235426285,1457.17,121.00000000000118,116.0,15.277777777777777,2,22.22222222222222,20283,1
20112.66099099704,1456.34,121.00000000000118,115.8,15.277777777777777,2,22.22222222222222,20283,1
20113.529641025634,1455.47,121.00000000000118,115.6,15.277777777777777,2,22.22222222222222,20283,1
20114.436154871422,1454.56,121.00000000000118,115.4,15.277777777777777,2,22.22222222222222,20283,1
20115.380501004154,1453.62,121.00000000000118,115.2,15.277777777777777,2,22.22222222222222,20283,1
20116.3626470919,1452.64,121.00000000000118,115.0,15.277777777777777,2,22.22222222222222,20283,1
20117.382560060454,1451.62,121.00000000000118,114.8,15.277777777777777,2,22.22222222222222,20283,1
20118.440206133713,1450.56,121.00000000000118,114.6,15.277777777777777,2,22.22222222222222,20283,1
20119.535550861394,1449.46,121.00000000000118,114.4,15.277777777777777,2,22.22222222222222,20283,1
20120.66855913833,1448.33,121.00000000000118,114.2,15.277777777777777,2,22.22222222222222,20283,1
20121.83919521815,1447.16,121.00000000000118,114.0,15.277777777777777,2,22.22222222222222,20283,1
20123.047422723237,1445.95,121.00000000000118,113.8,15.277777777777777,2,22.22222222222222,20283,1
20124.293204652222,1444.71,121.00000000000118,113.6,15.277777777777777,2,22.22222222222222,20283,1
20125.576503385822,1443.42,121.00000000000118,113.4,15.277777777777777,2,22.22222222222222,20283,1
20126.897280691628,1442.1,121.00000000000118,113.2,15.277777777777777,2,22.22222222222222,20283,1
20128.25549772816,1440.74,121.00000000000118,113.0,15.277777777777777,2,22.22222222222222,20283,1
20129.65111504849,1439.35,121.00000000000118,112.8,15.277777777777777,2,22.22222222222222,20283,1
20131.08409260355,1437.92,121.00000000000118,112.6,15.277777777777777,2,22.22222222222222,20283,1
20132.55438974526,1436.45,121.00000000000118,112.4,15.277777777777777,2,22.22222222222222,20283,1
20134.061965229554,1434.94,121.00000000000118,112.2,15.277777777777777,2,22.22222222222222,20283,1
20135.606777219342,1433.39,121.00000000000118,112.0,15.277777777777777,2,22.22222222222222,20283,1
20137.18878328743,1431.81,121.00000000000118,111.8,15.277777777777777,2,22.22222222222222,20283,1
20138.807940419443,1430.19,121.00000000000118,111.6,15.277777777777777,2,22.22222222222222,20283,1
20140.464205016746,1428.54,121.00000000000118,111.4,15.277777777777777,2,22.22222222222222,20283,1
