s,sr,t,tr,sl,gd,nsl,nsld,un
20103.0,1466.0,113.20000000000107,113.2,15.277777777777777,2,22.22222222222222,20283,1
20103.003209924,1466.0,113.20000000000107,113.0,15.277777777777777,2,22.22222222222222,20283,1
20103.01550494916,1465.98,113.20000000000107,112.8,15.277777777777777,2,22.22222222222222,20283,1
20103.04132549473,1465.96,113.20000000000107,112.6,15.277777777777777,2,22.22222222222222,20283,1
20103.08362846373,1465.92,113.20000000000107,112.4,15.277777777777777,2,22.22222222222222,20283,1
20103.147048335442,1465.85,113.20000000000107,112.2,15.277777777777777,2,22.22222222222222,20283,1
20103.237336629776,1465.76,113.20000000000107,112.0,15.277777777777777,2,22.22222222222222,20283,1
20103.358321470547,1465.64,113.20000000000107,111.8,15.277777777777777,2,22.22222222222222,20283,1
20103.512548471645,1465.49,113.20000000000107,111.6,15.277777777777777,2,22.22222222222222,20283,1
20103.7017079931,1465.3,113.20000000000107,111.4,15.277777777777777,2,22.22222222222222,20283,1
20103.926919983136,1465.07,113.20000000000107,111.2,15.277777777777777,2,22.22222222222222,20283,1
20104.1889238786,1464.81,113.20000000000107,111.0,15.277777777777777,2,22.22222222222222,20283,1
20104.488205210295,1464.51,113.20000000000107,110.8,15.277777777777777,2,22.22222222222222,20283,1
20104.825080010593,1464.17,113.20000000000107,110.6,15.277777777777777,2,22.22222222222222,20283,1
20105.19975108824,1463.8,113.20000000000107,110.4,15.277777777777777,2,22.22222222222222,20283,1
20105.61234554726,1463.39,113.20000000000107,110.2,15.277777777777777,2,22.22222222222222,20283,1
20106.062939801344,1462.94,113.20000000000107,110.0,15.277777777777777,2,22.22222222222222,20283,1
20106.551576251535,1462.45,113.20000000000107,109.8,15.277777777777777,2,22.22222222222222,20283,1
20107.07827440584,1461.92,113.20000000000107,109.6,15.277777777777777,2,22.22222222222222,20283,1
20107.643038293307,1461.36,113.20000000000107,109.4,15.277777777777777,2,22.22222222222222,20283,1
20108.2458614076,1460.75,113.20000000000107,109.2,15.277777777777777,2,22.22222222222222,20283,1
20108.88673000354,1460.11,113.20000000000107,109.0,15.277777777777777,2,22.22222222222222,20283,1
20109.565625295556,1459.43,113.20000000000107,108.8,15.277777777777777,2,22.22222222222222,20283,1
20110.282524924034,1458.72,113.20000000000107,108.6,15.277777777777777,2,22.22222222222222,20283,1
20111.03740393365,1457.96,113.20000000000107,108.4,15.277777777777777,2,22.22222222222222,20283,1
20111.830235426285,1457.17,113.20000000000107,108.2,15.277777777777777,2,22.22222222222222,20283,1
20112.66099099704,1456.34,113.20000000000107,108.0,15.277777777777777,2,22.22222222222222,20283,1
20113.529641025634,1455.47,113.20000000000107,107.8,15.277777777777777,2,22.22222222222222,20283,1
20114.436154871422,1454.56,113.20000000000107,107.6,15.277777777777777,2,22.22222222222222,20283,1
20115.380501004154,1453.62,113.20000000000107,107.4,15.277777777777777,2,22.22222222222222,20283,1
20116.3626470919,1452.64,113.20000000000107,107.2,15.277777777777777,2,22.22222222222222,20283,1
20117.382560060454,1451.62,113.20000000000107,107.0,15.277777777777777,2,22.22222222222222,20283,1
20118.440206133713,1450.56,113.20000000000107,106.8,15.277777777777777,2,22.22222222222222,20283,1
20119.535550861394,1449.46,113.20000000000107,106.6,15.277777777777777,2,22.22222222222222,20283,1
20120.66855913833,1448.33,113.20000000000107,106.4,15.277777777777777,2,22.22222222222222,20283,1
20121.83919521815,1447.16,113.20000000000107,106.2,15.277777777777777,2,22.22222222222222,20283,1
20123.047422723237,1445.95,113.20000000000107,106.0,15.277777777777777,2,22.22222222222222,20283,1
20124.293204652222,1444.71,113.20000000000107,105.8,15.277777777777777,2,22.22222222222222,20283,1
20125.576503385822,1443.42,113.20000000000107,105.6,15.277777777777777,2,22.22222222222222,20283,1
20126.897280691628,1442.1,113.20000000000107,105.4,15.277777777777777,2,22.22222222222222,20283,1
20128.25549772816,1440.74,113.20000000000107,105.2,15.277777777777777,2,22.22222222222222,20283,1
20129.65111504849,1439.35,113.20000000000107,105.0,15.277777777777777,2,22.22222222222222,20283,1
20131.08409260355,1437.92,113.20000000000107,104.8,15.277777777777777,2,22.22222222222222,20283,1
20132.55438974526,1436.45,113.20000000000107,104.6,15.277777777777777,2,22.22222222222222,20283,1
20134.061965229554,1434.94,113.20000000000107,104.4,15.277777777777777,2,22.22222222222222,20283,1
20135.606777219342,1433.39,113.20000000000107,104.2,15.277777777777777,2,22.22222222222222,20283,1
20137.18878328743,1431.81,113.20000000000107,104.0,15.277777777777777,2,22.22222222222222,20283,1
