s,sr,t,tr,sl,gd,nsl,nsld,un
20103.0,1466.0,101.2000000000009,101.2,15.277777777777777,2,22.22222222222222,20283,1
20103.003209924,1466.0,101.2000000000009,101.0,15.277777777777777,2,22.22222222222222,20283,1
20103.01550494916,1465.98,101.2000000000009,100.8,15.277777777777777,2,22.22222222222222,20283,1
20103.04132549473,1465.96,101.2000000000009,100.6,15.277777777777777,2,22.22222222222222,20283,1
20103.08362846373,1465.92,101.2000000000009,100.4,15.277777777777777,2,22.22222222222222,20283,1
20103.147048335442,1465.85,101.2000000000009,100.2,15.277777777777777,2,22.22222222222222,20283,1
20103.237336629776,1465.76,101.2000000000009,100.0,15.277777777777777,2,22.22222222222222,20283,1
20103.358321470547,1465.64,101.2000000000009,99.8,15.277777777777777,2,22.22222222222222,20283,1
20103.512548471645,1465.49,101.2000000000009,99.6,15.277777777777777,2,22.22222222222222,20283,1
20103.7017079931,1465.3,101.2000000000009,99.4,15.277777777777777,2,22.22222222222222,20283,1
20103.926919983136,1465.07,101.2000000000009,99.2,15.277777777777777,2,22.22222222222222,20283,1
20104.1889238786,1464.81,101.2000000000009,99.0,15.277777777777777,2,22.22222222222222,20283,1
20104.488205210295,1464.51,101.2000000000009,98.8,15.277777777777777,2,22.22222222222222,20283,1
20104.825080010593,1464.17,101.2000000000009,98.6,15.277777777777777,2,22.22222222222222,20283,1
20105.19975108824,1463.8,101.2000000000009,98.4,15.277777777777777,2,22.22222222222222,20283,1
20105.61234554726,1463.39,101.2000000000009,98.2,15.277777777777777,2,22.22222222222222,20283,1
20106.062939801344,1462.94,101.2000000000009,98.0,15.277777777777777,2,22.22222222222222,20283,1
20106.551576251535,1462.45,101.2000000000009,97.8,15.277777777777777,2,22.22222222222222,20283,1
20107.07827440584,1461.92,101.2000000000009,97.6,15.277777777777777,2,22.22222222222222,20283,1
20107.643038293307,1461.36,101.2000000000009,97.4,15.277777777777777,2,22.22222222222222,20283,1
20108.2458614076,1460.75,101.2000000000009,97.2,15.277777777777777,2,22.22222222222222,20283,1
20108.88673000354,1460.11,101.2000000000009,97.0,15.277777777777777,2,22.22222222222222,20283,1
20109.565625295556,1459.43,101.2000000000009,96.8,15.277777777777777,2,22.22222222222222,20283,1
20110.282524924034,1458.72,101.2000000000009,96.6,15.277777777777777,2,22.22222222222222,20283,1
20111.03740393365,1457.96,101.2000000000009,96.4,15.277777777777777,2,22.22222222222222,20283,1
20111.830235426285,1457.17,101.2000000000009,96.2,15.277777777777777,2,22.22222222222222,20283,1
20112.66099099704,1456.34,101.2000000000009,96.0,15.277777777777777,2,22.22222222222222,20283,1
20113.529641025634,1455.47,101.2000000000009,95.8,15.277777777777777,2,22.22222222222222,20283,1
20114.436154871422,1454.56,101.2000000000009,95.6,15.277777777777777,2,22.22222222222222,20283,1
20115.380501004154,1453.62,101.2000000000009,95.4,15.277777777777777,2,22.22222222222222,20283,1
20116.3626470919,1452.64,101.2000000000009,95.2,15.277777777777777,2,22.22222222222222,20283,1
20117.382560060454,1451.62,101.2000000000009,95.0,15.277777777777777,2,22.22222222222222,20283,1
20118.440206133713,1450.56,101.2000000000009,94.8,15.277777777777777,2,22.22222222222222,20283,1
20119.535550861394,1449.46,101.2000000000009,94.6,15.277777777777777,2,22.22222222222222,20283,1
20120.66855913833,1448.33,101.2000000000009,94.4,15.277777777777777,2,22.22222222222222,20283,1
20121.83919521815,1447.16,101.2000000000009,94.2,15.277777777777777,2,22.22222222222222,20283,1
20123.047422723237,1445.95,101.2000000000009,94.0,15.277777777777777,2,22.22222222222222,20283,1
20124.293204652222,1444.71,101.2000000000009,93.8,15.277777777777777,2,22.22222222222222,20283,1
20125.576503385822,1443.42,101.2000000000009,93.6,15.277777777777777,2,22.22222222222222,20283,1
20126.897280691628,1442.1,101.2000000000009,93.4,15.277777777777777,2,22.22222222222222,20283,1
20128.25549772816,1440.74,101.2000000000009,93.2,15.277777777777777,2,22.22222222222222,20283,1
20129.65111504849,1439.35,101.2000000000009,93.0,15.277777777777777,2,22.22222222222222,20283,1
20131.08409260355,1437.92,101.2000000000009,92.8,15.277777777777777,2,22.22222222222222,20283,1
20132.55438974526,1436.45,101.2000000000009,92.6,15.277777777777777,2,22.22222222222222,20283,1
20134.061965229554,1434.94,101.2000000000009,92.4,15.277777777777777,2,22.22222222222222,20283,1
20135.606777219342,1433.39,101.2000000000009,92.2,15.277777777777777,2,22.22222222222222,20283,1
20137.18878328743,1431.81,101.2000000000009,92.0,15.277777777777777,2,22.22222222222222,20283,1
20138.807940419443,1430.19,101.2000000000009,91.8,15.277777777777777,2,22.22222222222222,20283,1
20140.464205016746,1428.54,101.2000000000009,91.6,15.277777777777777,2,22.22222222222222,20283,1
20142.157532899393,1426.84,101.2000000000009,91.4,15.277777777777777,2,22.22222222222222,20283,1
20143.887879309077,1425.11,101.2000000000009,91.2,15.277777777777777,2,22.22222222222222,20283,1
20145.655198912125,1423.34,101.2000000000009,91.0,15.277777777777777,2,22.22222222222222,20283,1
20147.459445802506,1421.54,101.2000000000009,90.8,15.277777777777777,2,22.22222222222222,20283,1
20149.300573504865,1419.7,101.2000000000009,90.6,15.277777777777777,2,22.22222222222222,20283,1
20151.178534977604,1417.82,101.2000000000009,90.4,15.277777777777777,2,22.22222222222222,20283,1
20153.093282615973,1415.91,101.2000000000009,90.2,15.277777777777777,2,22.22222222222222,20283,1
20155.04476825521,1413.96,101.2000000000009,90.0,15.277777777777777,2,22.22222222222222,20283,1
20157.0329431737,1411.97,101.2000000000009,89.8,15.277777777777777,2,22.22222222222222,20283,1
20159.057758096154,1409.94,101.2000000000009,89.6,15.277777777777777,2,22.22222222222222,20283,1
20161.119163196836,1407.88,101.2000000000009,89.4,15.277777777777777,2,22.22222222222222,20283,1
20163.217108102817,1405.78,101.2000000000009,89.2,15.277777777777777,2,22.22222222222222,20283,1
20165.35154189725,1403.65,101.2000000000009,89.0,15.277777777777777,2,22.22222222222222,20283,1
20167.522413122664,1401.48,101.2000000000009,88.8,15.277777777777777,2,22.22222222222222,20283,1
20169.72966978432,1399.27,101.2000000000009,88.6,15.277777777777777,2,22.22222222222222,20283,1
20171.97325935356,1397.03,101.2000000000009,88.4,15.277777777777777,2,22.22222222222222,20283,1
20174.253128771194,1394.75,101.2000000000009,88.2,15.277777777777777,2,22.22222222222222,20283,1
20176.569224450923,1392.43,101.2000000000009,88.0,15.277777777777777,2,22.22222222222222,20283,1
20178.921492282778,1390.08,101.2000000000009,87.8,15.277777777777777,2,22.22222222222222,20283,1
20181.30987763659,1387.69,101.2000000000009,87.6,15.277777777777777,2,22.22222222222222,20283,1
20183.734325365484,1385.27,101.2000000000009,87.4,15.277777777777777,2,22.22222222222222,20283,1
20186.194779809393,1382.81,101.2000000000009,87.2,15.277777777777777,2,22.22222222222222,20283,1
20188.691184798612,1380.31,101.2000000000009,87.0,15.277777777777777,2,22.22222222222222,20283,1
20191.223483657355,1377.78,101.2000000000009,86.8,15.277777777777777,2,22.22222222222222,20283,1
20193.791619207346,1375.21,101.2000000000009,86.6,15.277777777777777,2,22.22222222222222,20283,1
20196.39553377144,1372.6,101.2000000000009,86.4,15.277777777777777,2,22.22222222222222,20283,1
20199.035169177256,1369.96,101.2000000000009,86.2,15.277777777777777,2,22.22222222222222,20283,1
20201.71046676084,1367.29,101.2000000000009,86.0,15.277777777777777,2,22.22222222222222,20283,1
20204.421367370334,1364.58,101.2000000000009,85.8,15.277777777777777,2,22.22222222222222,20283,1
20207.167811369694,1361.83,101.2000000000009,85.6,15.277777777777777,2,22.22222222222222,20283,1
20209.9497386424,1359.05,101.2000000000009,85.4,15.277777777777777,2,22.22222222222222,20283,1
20212.76708859521,1356.23,101.2000000000009,85.2,15.277777777777777,2,22.22222222222222,20283,1
20215.599800161912,1353.4,101.2000000000009,85.0,15.277777777777777,2,22.22222222222222,20283,0
20218.427846751634,1350.57,101.2000000000009,84.8,15.277777777777777,2,22.22222222222222,20283,0
20221.251236472326,1347.75,101.2000000000009,84.6,15.277777777777777,2,22.22222222222222,20283,0
20224.06997740789,1344.93,101.2000000000009,84.4,15.277777777777777,2,22.22222222222222,20283,0
20226.884077618255,1342.12,101.2000000000009,84.2,15.277777777777777,2,22.22222222222222,20283,0
20229.693545139497,1339.31,101.2000000000009,84.0,15.277777777777777,2,22.22222222222222,20283,0
20232.498387983906,1336.5,101.2000000000009,83.8,15.277777777777777,2,22.22222222222222,20283,0
20235.29861414009,1333.7,101.2000000000009,83.6,15.277777777777777,2,22.22222222222222,20283,0
20238.09423157307,1330.91,101.2000000000009,83.4,15.277777777777777,2,22.22222222222222,20283,0
20240.885248224367,1328.11,101.2000000000009,83.2,15.277777777777777,2,22.22222222222222,20283,0
20243.67167201209,1325.33,101.2000000000009,83.0,15.277777777777777,2,22.22222222222222,20283,0
20246.45351083103,1322.55,101.2000000000009,82.8,15.277777777777777,2,22.22222222222222,20283,0
20249.230772552753,1319.77,101.2000000000009,82.6,15.277777777777777,2,22.22222222222222,20283,0
20252.003465025686,1317.0,101.2000000000009,82.4,15.277777777777777,2,22.22222222222222,20283,0
20254.771596075203,1314.23,101.2000000000009,82.2,15.277777777777777,2,22.22222222222222,20283,0
20257.535173503722,1311.46,101.2000000000009,82.0,15.277777777777777,2,22.22222222222222,20283,0
20260.294205090788,1308.71,101.2000000000009,81.8,15.277777777777777,2,22.22222222222222,20283,0
20263.048698593157,1305.95,101.2000000000009,81.6,15.277777777777777,2,22.22222222222222,20283,0
20265.798661744895,1303.2,101.2000000000009,81.4,15.277777777777777,2,22.22222222222222,20283,0
20268.544102257456,1300.46,101.2000000000009,81.2,15.277777777777777,2,22.22222222222222,20283,0
20271.28502781977,1297.71,101.2000000000009,81.0,15.277777777777777,2,22.22222222222222,20283,0
20274.021446098333,1294.98,101.2000000000009,80.8,15.277777777777777,2,22.22222222222222,20283,0
20276.753364737287,1292.25,101.2000000000009,80.6,15.277777777777777,2,22.22222222222222,20283,0
20279.48079135851,1289.52,101.2000000000009,80.4,15.277777777777777,2,22.22222222222222,20283,0
20282.2037335617,1286.8,101.2000000000009,80.2,15.277777777777777,2,22.22222222222222,20283,0
20284.922198924454,1284.08,101.2000000000009,80.0,22.22222222222222,2,15.277777777777777,21449,0
20287.636195002367,1281.36,101.2000000000009,79.8,22.22222222222222,2,15.277777777777777,21449,0
20290.3657293291,1278.63,101.2000000000009,79.6,22.22222222222222,2,15.277777777777777,21449,1
20293.130775601767,1275.87,101.2000000000009,79.4,22.22222222222222,2,15.277777777777777,21449,1
20295.931273453556,1273.07,101.2000000000009,79.2,22.22222222222222,-3,15.277777777777777,21449,1
20298.7681420429,1270.23,101.2000000000009,79.0,22.22222222222222,-3,15.277777777777777,21449,1
20301.642298343082,1267.36,101.2000000000009,78.8,22.22222222222222,-3,15.277777777777777,21449,1
20304.553677116433,1264.45,101.2000000000009,78.6,22.22222222222222,-3,15.277777777777777,21449,1
20307.502152014727,1261.5,101.2000000000009,78.4,22.22222222222222,-3,15.277777777777777,21449,1
20310.487116873563,1258.51,101.2000000000009,78.2,22.22222222222222,-3,15.277777777777777,21449,1
20313.50757510786,1255.49,101.2000000000009,78.0,22.22222222222222,-3,15.277777777777777,21449,1
20316.562584955314,1252.44,101.2000000000009,77.8,22.22222222222222,-3,15.277777777777777,21449,1
20319.6512551603,1249.35,101.2000000000009,77.6,22.22222222222222,-3,15.277777777777777,21449,1
20322.77274108464,1246.23,101.2000000000009,77.4,22.22222222222222,-3,15.277777777777777,21449,1
20325.926241194484,1243.07,101.2000000000009,77.2,22.22222222222222,-3,15.277777777777777,21449,1
20329.110993879534,1239.89,101.2000000000009,77.0,22.22222222222222,-3,15.277777777777777,21449,1
20332.326274566705,1236.67,101.2000000000009,76.8,22.22222222222222,-3,15.277777777777777,21449,1
20335.571393095444,1233.43,101.2000000000009,76.6,22.22222222222222,-3,15.277777777777777,21449,1
20338.845691326078,1230.15,101.2000000000009,76.4,22.22222222222222,-3,15.277777777777777,21449,1
20342.148540956292,1226.85,101.2000000000009,76.2,22.22222222222222,-3,15.277777777777777,21449,1
20345.479341523864,1223.52,101.2000000000009,76.0,22.22222222222222,-3,15.277777777777777,21449,1
20348.837518576514,1220.16,101.2000000000009,75.8,22.22222222222222,-3,15.277777777777777,21449,1
20352.22252199199,1216.78,101.2000000000009,75.6,22.22222222222222,-3,15.277777777777777,21449,1
20355.633824433506,1213.37,101.2000000000009,75.4,22.22222222222222,-3,15.277777777777777,21449,1
20359.07091992739,1209.93,101.2000000000009,75.2,22.22222222222222,-3,15.277777777777777,21449,1
20362.53332255127,1206.47,101.2000000000009,75.0,22.22222222222222,-3,15.277777777777777,21449,1
20366.020565222396,1202.98,101.2000000000009,74.8,22.22222222222222,-3,15.277777777777777,21449,1
20369.532198576944,1199.47,101.2000000000009,74.6,22.22222222222222,-3,15.277777777777777,21449,1
