,s,v
0,1.9360000000000002,1.76
1,2.274,1.62
2,2.5860000000000003,1.5
3,2.8740000000000006,1.38
4,3.1400000000000006,1.2799999999999998
5,3.3860000000000006,1.1799999999999997
6,3.6140000000000003,1.0999999999999996
7,3.8240000000000003,0.9999999999999997
8,4.016,0.9199999999999997
9,4.194,0.8599999999999997
10,4.359999999999999,0.7999999999999996
11,4.515999999999999,0.7599999999999996
12,4.665999999999999,0.7399999999999995
13,4.813999999999998,0.7399999999999995
14,4.963999999999999,0.7599999999999996
15,5.1179999999999986,0.7799999999999996
16,5.275999999999998,0.7999999999999996
17,5.437999999999998,0.8199999999999996
18,5.603999999999997,0.8399999999999996
19,5.773999999999997,0.8599999999999997
20,5.947999999999997,0.8799999999999997
21,6.127999999999997,0.9199999999999997
22,6.315999999999996,0.9599999999999997
23,6.513999999999996,1.0199999999999998
24,6.723999999999996,1.0799999999999998
25,6.947999999999996,1.16
26,7.189999999999996,1.26
27,7.453999999999996,1.38
28,7.741999999999996,1.5
29,8.053999999999997,1.62
30,8.391999999999996,1.76
31,8.757999999999996,1.9
32,9.151999999999996,2.04
33,9.575999999999995,2.2
34,10.031999999999995,2.3600000000000003
35,10.519999999999994,2.5200000000000005
36,11.039999999999994,2.6800000000000006
37,11.591999999999993,2.8400000000000007
38,12.175999999999993,3.000000000000001
39,12.791999999999993,3.160000000000001
40,13.439999999999992,3.320000000000001
41,14.119999999999992,3.4800000000000013
42,14.831999999999992,3.6400000000000015
43,15.575999999999992,3.8000000000000016
44,16.351999999999993,3.9600000000000017
45,17.159999999999993,4.120000000000002
46,17.999999999999993,4.280000000000002
47,18.871999999999993,4.440000000000002
48,19.775999999999993,4.600000000000002
49,20.711999999999993,4.7600000000000025
50,21.679999999999993,4.920000000000003
51,22.679999999999993,5.080000000000003
52,23.711999999999993,5.240000000000003
53,24.775999999999993,5.400000000000003
54,25.871999999999993,5.560000000000003
55,26.999999999999993,5.720000000000003
56,28.159999999999993,5.8800000000000034
57,29.351999999999993,6.040000000000004
58,30.575999999999993,6.200000000000004
59,31.829999999999995,6.340000000000003
60,33.111999999999995,6.480000000000003
61,34.419999999999995,6.600000000000003
62,35.74999999999999,6.700000000000003
63,37.102,6.820000000000003
64,38.477999999999994,6.940000000000003
65,39.876,7.040000000000003
66,41.294,7.140000000000002
67,42.733999999999995,7.2600000000000025
68,44.19799999999999,7.380000000000003
69,45.687999999999995,7.520000000000002
70,47.20399999999999,7.640000000000002
71,48.745999999999995,7.780000000000002
72,50.315999999999995,7.920000000000002
73,51.916,8.080000000000002
74,53.546,8.220000000000002
75,55.206,8.380000000000003
76,56.898,8.540000000000003
