,s,v
0,1.9360000000000002,1.76
1,2.2720000000000002,1.6
2,2.5760000000000005,1.44
3,2.8480000000000003,1.2799999999999998
4,3.0900000000000003,1.14
5,3.306,1.02
6,3.5,0.92
7,3.676,0.8400000000000001
8,3.838,0.78
9,3.99,0.74
10,4.136,0.72
11,4.2780000000000005,0.7
12,4.418,0.7
13,4.558,0.7
14,4.696,0.6799999999999999
15,4.832,0.6799999999999999
16,4.97,0.7
17,5.114,0.74
18,5.268,0.8
19,5.436,0.8800000000000001
20,5.62,0.9600000000000002
21,5.822,1.0600000000000003
22,6.046,1.1800000000000002
23,6.296,1.32
24,6.574,1.46
25,6.88,1.5999999999999999
26,7.216,1.7599999999999998
27,7.5840000000000005,1.92
28,7.984000000000001,2.08
29,8.416,2.24
30,8.88,2.4000000000000004
31,9.376000000000001,2.5600000000000005
32,9.904000000000002,2.7200000000000006
33,10.464000000000002,2.880000000000001
34,11.056000000000003,3.040000000000001
35,11.680000000000003,3.200000000000001
36,12.336000000000004,3.360000000000001
37,13.024000000000004,3.5200000000000014
38,13.744000000000005,3.6800000000000015
39,14.496000000000006,3.8400000000000016
40,15.280000000000006,4.000000000000002
41,16.096000000000007,4.160000000000002
42,16.944000000000006,4.320000000000002
43,17.824000000000005,4.480000000000002
44,18.736000000000004,4.640000000000002
45,19.680000000000003,4.8000000000000025
46,20.656000000000002,4.960000000000003
47,21.664,5.120000000000003
48,22.704,5.280000000000003
49,23.774,5.420000000000003
50,24.874000000000002,5.580000000000003
51,26.006000000000004,5.740000000000003
52,27.170000000000005,5.900000000000003
53,28.366000000000007,6.060000000000003
54,29.59400000000001,6.220000000000003
55,30.85400000000001,6.3800000000000034
56,32.14600000000001,6.540000000000004
57,33.470000000000006,6.700000000000004
58,34.82600000000001,6.860000000000004
59,36.214000000000006,7.020000000000004
60,37.63400000000001,7.180000000000004
61,39.086000000000006,7.340000000000004
62,40.57000000000001,7.500000000000004
63,42.086000000000006,7.660000000000005
64,43.63400000000001,7.820000000000005
65,45.214000000000006,7.980000000000005
66,46.82600000000001,8.140000000000004
67,48.470000000000006,8.300000000000004
68,50.14600000000001,8.460000000000004
69,51.854000000000006,8.620000000000005
70,53.59400000000001,8.780000000000005
71,55.36600000000001,8.940000000000005
72,57.17000000000001,9.100000000000005
73,59.00600000000001,9.260000000000005
