,s,v
0,1.9360000000000002,1.76
1,2.2720000000000002,1.6
2,2.5780000000000003,1.4600000000000002
3,2.8560000000000003,1.3200000000000003
4,3.1080000000000005,1.2000000000000002
5,3.3360000000000007,1.08
6,3.5420000000000007,0.9800000000000001
7,3.7280000000000006,0.8800000000000001
8,3.896000000000001,0.8
9,4.048000000000001,0.72
10,4.186000000000001,0.6599999999999999
11,4.3100000000000005,0.5799999999999998
12,4.420000000000001,0.5199999999999998
13,4.518000000000001,0.4599999999999998
14,4.606000000000001,0.4199999999999998
15,4.686000000000001,0.3799999999999998
16,4.760000000000001,0.35999999999999976
17,4.830000000000001,0.33999999999999975
18,4.898000000000001,0.33999999999999975
19,4.966,0.33999999999999975
20,5.034,0.33999999999999975
21,5.101999999999999,0.33999999999999975
22,5.169999999999999,0.33999999999999975
23,5.237999999999999,0.33999999999999975
24,5.305999999999998,0.33999999999999975
25,5.373999999999998,0.33999999999999975
26,5.4419999999999975,0.33999999999999975
27,5.509999999999997,0.33999999999999975
28,5.577999999999997,0.33999999999999975
29,5.645999999999996,0.33999999999999975
30,5.713999999999996,0.33999999999999975
31,5.781999999999996,0.33999999999999975
32,5.849999999999995,0.33999999999999975
33,5.917999999999995,0.33999999999999975
34,5.985999999999994,0.33999999999999975
35,6.053999999999994,0.33999999999999975
36,6.121999999999994,0.33999999999999975
37,6.189999999999993,0.33999999999999975
38,6.257999999999993,0.33999999999999975
39,6.3259999999999925,0.33999999999999975
40,6.393999999999992,0.33999999999999975
41,6.461999999999992,0.33999999999999975
42,6.529999999999991,0.33999999999999975
43,6.597999999999991,0.33999999999999975
44,6.665999999999991,0.33999999999999975
45,6.73399999999999,0.33999999999999975
46,6.80199999999999,0.33999999999999975
47,6.8699999999999894,0.33999999999999975
48,6.937999999999989,0.33999999999999975
49,7.005999999999989,0.33999999999999975
50,7.073999999999988,0.33999999999999975
51,7.141999999999988,0.33999999999999975
52,7.2099999999999875,0.33999999999999975
53,7.277999999999987,0.33999999999999975
54,7.345999999999987,0.33999999999999975
55,7.413999999999986,0.33999999999999975
56,7.481999999999986,0.33999999999999975
57,7.549999999999986,0.33999999999999975
58,7.619999999999986,0.35999999999999976
59,7.693999999999986,0.3799999999999998
60,7.771999999999986,0.3999999999999998
61,7.853999999999986,0.4199999999999998
62,7.939999999999986,0.43999999999999984
