,s,v
0,1.9360000000000002,1.76
1,2.2720000000000002,1.6
2,2.5780000000000003,1.4600000000000002
3,2.8580000000000005,1.3400000000000003
4,3.1160000000000005,1.2400000000000002
5,3.3560000000000008,1.1600000000000001
6,3.5820000000000007,1.1
7,3.798000000000001,1.06
8,4.008000000000001,1.04
9,4.216000000000001,1.04
10,4.426000000000001,1.06
11,4.642000000000001,1.1
12,4.866000000000001,1.1400000000000001
13,5.098000000000002,1.1800000000000002
14,5.340000000000002,1.2400000000000002
15,5.596000000000002,1.3200000000000003
16,5.868000000000002,1.4000000000000004
17,6.158000000000002,1.5000000000000004
18,6.470000000000002,1.6200000000000006
19,6.8080000000000025,1.7600000000000005
20,7.174000000000003,1.9000000000000004
21,7.570000000000003,2.0600000000000005
22,7.998000000000003,2.2200000000000006
23,8.458000000000004,2.380000000000001
24,8.950000000000005,2.540000000000001
25,9.474000000000006,2.700000000000001
26,10.030000000000006,2.860000000000001
27,10.618000000000007,3.0200000000000014
28,11.238000000000008,3.1800000000000015
29,11.89000000000001,3.3400000000000016
30,12.57400000000001,3.5000000000000018
31,13.290000000000012,3.660000000000002
32,14.038000000000013,3.820000000000002
33,14.818000000000014,3.980000000000002
34,15.630000000000015,4.140000000000002
35,16.474000000000014,4.3000000000000025
36,17.350000000000016,4.460000000000003
37,18.258000000000017,4.620000000000003
38,19.198000000000018,4.780000000000003
39,20.17000000000002,4.940000000000003
40,21.17400000000002,5.100000000000003
41,22.210000000000022,5.260000000000003
42,23.276000000000025,5.400000000000003
43,24.372000000000025,5.560000000000003
44,25.500000000000025,5.720000000000003
45,26.660000000000025,5.8800000000000034
46,27.852000000000025,6.040000000000004
47,29.076000000000025,6.200000000000004
48,30.332000000000026,6.360000000000004
49,31.620000000000026,6.520000000000004
50,32.940000000000026,6.680000000000004
51,34.29200000000003,6.840000000000004
52,35.67600000000003,7.000000000000004
53,37.092000000000034,7.160000000000005
54,38.540000000000035,7.320000000000005
55,40.02000000000004,7.480000000000005
56,41.53200000000004,7.640000000000005
57,43.07600000000004,7.800000000000005
58,44.652000000000044,7.960000000000005
59,46.26000000000005,8.120000000000005
60,47.90000000000005,8.280000000000005
61,49.57200000000005,8.440000000000005
62,51.27600000000005,8.600000000000005
63,53.01200000000006,8.760000000000005
64,54.78000000000006,8.920000000000005
65,56.58000000000006,9.080000000000005
