,s,v
0,1.9360000000000002,1.76
1,2.2720000000000002,1.6
2,2.5780000000000003,1.4600000000000002
3,2.854,1.3000000000000003
4,3.1,1.1600000000000004
5,3.3160000000000003,1.0000000000000004
6,3.5000000000000004,0.8400000000000004
7,3.6520000000000006,0.6800000000000004
8,3.7740000000000005,0.5400000000000004
9,3.8660000000000005,0.38000000000000034
10,3.9260000000000006,0.2200000000000003
11,3.9540000000000006,0.060000000000000275
12,3.9540000000000006,0.0
13,3.9540000000000006,0.0
14,3.9540000000000006,0.0
15,3.9540000000000006,0.0
16,3.9540000000000006,0.0
17,3.9540000000000006,0.0
18,3.9540000000000006,0.0
19,3.9540000000000006,0.0
20,3.9540000000000006,0.0
21,3.9540000000000006,0.0
22,3.9540000000000006,0.0
23,3.9540000000000006,0.0
24,3.9540000000000006,0.0
25,3.9540000000000006,0.0
26,3.9540000000000006,0.0
27,3.9540000000000006,0.0
28,3.9540000000000006,0.0
29,3.9560000000000004,0.020000000000000004
30,3.9640000000000004,0.06000000000000001
31,3.982,0.12000000000000001
32,4.0120000000000005,0.18
33,4.056,0.26
34,4.118,0.36
35,4.202,0.48
36,4.31,0.6
37,4.444,0.74
38,4.608,0.9
39,4.803999999999999,1.06
40,5.031999999999999,1.2200000000000002
41,5.291999999999999,1.3800000000000003
42,5.583999999999999,1.5400000000000005
43,5.907999999999999,1.7000000000000006
44,6.2639999999999985,1.8600000000000008
45,6.651999999999998,2.020000000000001
46,7.071999999999998,2.180000000000001
47,7.523999999999998,2.340000000000001
48,8.008,2.5000000000000013
49,8.524,2.6600000000000015
50,9.072,2.8200000000000016
51,9.652,2.9800000000000018
52,10.264,3.140000000000002
53,10.908,3.300000000000002
54,11.584,3.460000000000002
55,12.292,3.6200000000000023
56,13.032,3.7800000000000025
57,13.804,3.9400000000000026
58,14.608,4.100000000000002
59,15.444,4.2600000000000025
60,16.312,4.420000000000003
61,17.212000000000003,4.580000000000003
62,18.144000000000005,4.740000000000003
63,19.108000000000008,4.900000000000003
64,20.10400000000001,5.060000000000003
65,21.132000000000012,5.220000000000003
66,22.192000000000014,5.3800000000000034
67,23.284000000000017,5.540000000000004
68,24.40800000000002,5.700000000000004
69,25.56400000000002,5.860000000000004
70,26.752000000000024,6.020000000000004
71,27.972000000000026,6.180000000000004
72,29.22400000000003,6.340000000000004
