,0
0,0.30240000000000006
1,0.30240000000000006
2,0.30240000000000006
3,1.710000000000001
4,0.30240000000000006
5,0.30240000000000006
6,1.2700000000000002
7,280.5384000000002
8,250.75040000000013
9,337.8275999999971
10,499.5744000000004
11,0.30240000000000006
12,0.30240000000000006
13,0.30240000000000006
14,313.30440000000016
15,0.30240000000000006
16,0.30240000000000006
17,0.30240000000000006
18,0.3040000000000001
19,2.684
20,131.76199999999938
21,6.747200000000006
22,0.30240000000000006
23,9.09560000000001
24,10.338000000000006
25,0.30240000000000006
26,0.30240000000000006
27,0.30240000000000006
28,0.30240000000000006
29,0.30240000000000006
30,8.60480000000001
31,88.03640000000011
32,0.30240000000000006
33,0.30240000000000006
34,0.30240000000000006
35,0.30240000000000006
36,8.580800000000036
37,104.94279999999996
38,279.5376000000002
39,0.30240000000000006
40,0.30240000000000006
41,280.6256000000002
42,0.30240000000000006
43,0.30240000000000006
44,0.30240000000000006
45,0.30240000000000006
46,0.30240000000000006
47,0.30240000000000006
48,0.30240000000000006
49,0.30240000000000006
50,0.30240000000000006
51,0.30240000000000006
52,0.30240000000000006
53,0.30240000000000006
54,0.30240000000000006
55,0.30240000000000006
56,0.30240000000000006
57,0.30240000000000006
58,0.30240000000000006
59,0.30240000000000006
60,0.30240000000000006
61,0.30240000000000006
62,0.30240000000000006
63,0.30240000000000006
64,0.30240000000000006
65,0.30240000000000006
66,0.30240000000000006
67,0.30240000000000006
68,0.30240000000000006
69,0.30240000000000006
70,0.30240000000000006
71,0.30240000000000006
72,0.30240000000000006
73,0.30240000000000006
74,0.30240000000000006
75,0.30240000000000006
76,0.30240000000000006
77,0.30240000000000006
78,0.30240000000000006
79,0.30240000000000006
80,0.30240000000000006
81,0.30240000000000006
82,0.30240000000000006
83,0.30240000000000006
84,0.30240000000000006
85,0.30240000000000006
86,0.30240000000000006
87,0.30240000000000006
88,0.30240000000000006
89,0.30240000000000006
90,0.30240000000000006
91,0.30240000000000006
92,0.30240000000000006
93,0.30240000000000006
94,0.30240000000000006
95,0.30240000000000006
96,0.30240000000000006
97,0.30240000000000006
98,0.30240000000000006
99,0.30240000000000006
100,0.30240000000000006
101,312.61519999999916
102,2.789200000000011
103,312.66719999999964
104,300.31439999999975
105,425.79280000000034
106,422.57395555555564
107,368.97053333333184
108,306.4329777777778
109,402.79453333333294
110,292.89600000000024
111,360.3353777777774
112,403.55626666666643
113,422.4411999999987
114,444.4552444444438
115,443.8696000000001
116,462.2966666666664
117,416.7289333333336
118,446.3581777777773
119,382.14804444444445
120,348.9031999999983
121,50.14200000000003
122,47.612800000000014
123,298.02239999999983
124,22.640400000000014
125,487.68942222222137
126,197.2375999999999
127,320.86559999999906
128,339.6266666666658
129,389.0791999999989
130,419.73053333333246
131,35.4668
132,201.7243999999996
133,287.4908
134,318.35880000000054
135,300.12240000000025
136,333.4039999999984
137,318.40173333333297
138,241.5495999999983
139,67.0608
140,460.54942222222235
141,65.39920000000002
142,68.65720000000003
143,48.8172
144,62.71440000000001
145,43.864800000000024
146,50.432800000000064
147,52.31839999999996
148,335.9232888888875
149,333.16319999999985
150,352.72217777777803
151,337.1979111111112
152,238.76599999999823
153,343.5311999999994
154,178.89120000000014
155,58.30320000000024
156,307.9086666666665
157,62.17639999999998
158,335.00844444444436
159,55.68960000000006
160,305.10599999999994
161,39.034399999999984
162,369.78151111111106
163,327.8909777777771
164,345.79079999999817
165,254.76959999999963
166,378.38120000000066
167,47.24320000000003
168,393.9365333333331
169,393.112399999999
170,401.48053333333354
171,394.9174666666672
172,42.929600000000036
173,391.9994222222191
174,428.7119555555555
175,403.21400000000006
176,346.1339999999994
177,336.42599999999925
178,352.9684888888872
179,488.8762666666667
180,346.9503999999997
181,48.08239999999975
182,407.08217777777736
183,312.5759999999977
184,447.344533333333
185,460.09319999999997
186,36.85679999999992
187,354.6607111111114
188,349.2264444444424
189,333.27582222222236
190,350.0975999999985
191,330.0125333333319
192,322.914044444445
193,32.30799999999996
194,37.83880000000005
195,307.3044444444443
196,378.24088888888883
197,193.20639999999935
198,158.748
199,342.3799999999972
200,354.6251111111107
201,340.68142222222383
202,336.8843555555563
203,336.57284444444286
204,346.5427999999977
205,341.01439999999764
206,410.94075555555486
207,338.72240000000016
208,336.50257777777836
209,312.1509777777783
210,359.0854222222216
211,434.34631111111116
212,304.8124000000002
213,299.59600000000046
214,314.3192
215,379.23342222222186
216,368.04831111110997
217,421.1183111111104
218,346.9435999999963
219,283.95199999999875
220,351.2624000000005
221,59.58679999999972
222,468.35284444444386
223,83.17000000000006
224,344.0483111111117
225,357.35040000000004
226,337.84844444444326
227,347.75479999999914
228,314.5357777777792
229,310.1508000000003
230,316.29759999999976
231,385.1771999999997
232,328.37884444444444
233,337.74493333333334
234,350.8467555555559
235,334.10919999999925
236,338.3454222222213
237,352.2244
238,338.1828888888895
239,345.28239999999766
240,153.1071999999993
241,338.0375999999979
242,428.12071111111135
243,72.1744000000001
244,340.42724444444366
245,344.8101777777782
246,79.73360000000002
247,49.1636
248,337.3810222222219
249,342.98422222222126
250,114.36839999999981
251,352.28653333333375
252,348.795377777776
253,323.49439999999925
254,321.6944444444446
255,328.725466666665
256,42.98880000000022
257,362.7838666666674
258,422.66395555555647
259,351.176177777777
260,352.29577777777723
261,43.560399999999824
262,335.1231999999991
263,321.7931999999977
264,106.21920000000007
265,138.50879999999907
266,331.6639555555544
267,387.0248000000003
268,336.0212888888886
269,381.0823111111086
270,350.6723999999986
271,340.135155555557
272,332.78586666666564
273,333.69319999999925
274,33.75640000000008
275,343.95315555555607
276,345.222399999998
277,417.7118666666649
278,478.5763555555553
279,495.48551111111146
280,373.9130666666662
281,339.8238666666669
282,401.46951111111093
283,341.54479999999825
284,48.94159999999996
285,297.87924444444434
286,225.60959999999994
287,77.90920000000007
288,288.0928444444447
289,317.4603999999981
290,78.52039999999982
291,143.6311999999993
292,228.2632000000007
293,151.57320000000016
294,338.6656444444427
295,60.396799999999914
296,336.64066666666537
297,299.2855999999983
298,332.9216888888872
299,341.1304888888893
300,368.8607999999991
301,389.9449333333336
302,77.30479999999963
303,474.0426222222222
304,457.20293333333314
305,339.9634666666641
306,322.09879999999856
307,242.46240000000017
308,443.48591111111193
309,261.651199999999
310,476.4413777777776
311,379.65488888888854
312,433.0644000000002
313,330.8939999999996
314,369.1835111111106
315,397.1235111111098
316,358.79395555555607
317,427.032755555555
318,436.3559555555559
319,446.76693333333395
320,334.38164444444465
321,284.81200000000047
322,399.3873333333332
323,336.7000888888883
324,289.7003999999997
325,256.01959999999957
326,388.5958666666668
327,351.8411555555547
328,339.77773333333323
329,348.8554222222214
330,472.7845777777775
331,351.93519999999944
332,31.734799999999822
333,348.2417333333331
334,457.43097777777757
335,337.5095999999999
336,21.825599999999994
337,423.3624888888886
338,407.52088888888875
339,246.95759999999785
340,20.13400000000006
341,356.0548888888886
342,201.08439999999962
343,302.2731999999999
344,72.13120000000005
345,336.97177777777904
346,278.9499999999987
347,335.5414666666652
348,327.5579999999986
349,1.1839999999999995
350,75.51399999999981
351,57.71239999999991
352,352.45759999999996
353,335.6559999999985
354,56.88880000000004
355,381.8825777777784
356,334.4644888888866
357,349.9621777777783
358,270.72879999999924
359,320.3556
360,120.53519999999979
361,35.59320000000009
362,56.443999999999996
363,343.64702222222405
364,14.534000000000049
365,261.1579999999969
366,128.15519999999879
367,46.63920000000003
368,339.2583555555555
369,373.12399999999974
370,350.0323999999997
371,387.17364444444325
372,332.8665777777784
373,374.83462222222175
374,428.00057777777755
375,8.239199999999977
376,431.6300444444446
377,433.3205777777775
378,336.2879111111108
379,425.83288888888893
380,41.05959999999994
381,350.079599999999
382,431.8710666666668
383,130.8651999999995
384,44.21360000000012
385,9.800000000000008
386,155.44039999999836
387,348.4871999999984
388,18.214799999999986
389,333.2373333333331
390,341.28399999999914
391,60.997599999999956
392,313.93800000000016
393,338.705599999999
394,16.199200000000015
395,20.393999999999952
396,283.61839999999785
397,10.945599999999988
398,0.3032000000000001
399,245.20199999999795
400,51.90519999999985
401,140.98439999999974
402,326.4053333333319
403,228.67199999999892
404,330.0147999999972
405,227.1247999999975
406,214.338399999999
407,339.0540444444435
408,278.203599999998
409,336.2581333333339
410,337.76839999999845
411,295.5107999999996
412,333.64231111111104
413,267.3280000000005
414,335.30186666666617
415,395.0423999999996
416,368.87831111111
417,278.15239999999795
418,59.41039999999983
419,313.72519999999827
420,138.27119999999948
421,304.5571999999976
422,305.3668888888883
423,317.7447111111111
424,20.7144
425,140.01319999999933
426,334.7338222222215
427,400.4689777777783
428,336.83817777777654
429,104.08599999999994
430,331.05679999999955
431,360.60488888888904
432,351.69128888888827
433,398.03666666666635
434,238.30080000000024
435,89.31760000000003
436,0.30240000000000006
437,348.53759999999977
438,202.80840000000043
439,314.4296000000004
440,290.5443999999981
441,338.1208888888878
442,310.23079999999845
443,347.6755999999982
444,336.71208888888805
445,339.00719999999814
446,240.41319999999817
447,314.7159999999997
448,7.720000000000005
449,153.64159999999936
450,336.8995999999989
451,382.1553333333328
452,345.65679999999816
453,333.64831111111073
454,371.2508444444436
455,279.6239999999978
456,312.51399999999995
457,343.93039999999826
458,381.2429777777776
459,6.234800000000005
460,330.7554666666666
461,171.66559999999905
462,331.3724444444445
463,56.76640000000006
464,7.606400000000005
465,342.2503111111113
466,56.42679999999965
467,267.88279999999855
468,343.89733333333277
469,258.1175999999971
470,335.47039999999873
471,291.01959999999923
472,22.1628
473,62.67359999999982
474,289.6591999999984
475,339.4469333333321
476,219.3195999999985
477,349.6007999999992
478,64.68159999999999
479,210.82039999999978
480,336.2397777777764
481,336.2235999999996
482,0.5995999999999999
483,360.9045777777787
484,332.49524444444444
485,342.87520000000166
486,288.9235999999988
487,355.1807999999996
488,22.586400000000094
489,342.00999999999965
490,334.0861333333326
491,347.43386666666646
492,2.593199999999999
493,376.23368888888933
494,20.175200000000064
495,315.48999999999955
496,373.477199999999
497,339.80759999999844
498,332.8036888888889
499,380.11155555555536
500,296.1103999999972
501,254.91440000000108
502,358.9453333333341
503,227.4539999999996
504,345.4232888888908
505,343.12951111110914
506,9.393200000000007
507,47.106800000000234
508,27.862400000000036
509,75.58159999999937
510,34.22559999999976
511,25.264000000000063
512,288.2783999999988
513,343.3324888888904
514,344.0311555555545
515,364.68666666666786
516,294.22199999999725
517,348.38559999999734
518,343.1186222222219
519,343.29279999999983
520,294.68000000000006
521,250.77799999999922
522,319.73839999999825
523,350.7987999999985
524,2.229999999999999
525,248.02799999999928
526,342.0771111111104
527,373.94408888888853
528,249.64559999999906
529,346.83635555555605
530,353.45319999999856
531,143.73959999999926
532,164.8959999999997
533,345.11386666666823
534,325.55559999999736
535,83.67719999999957
536,351.0934222222241
537,68.58320000000006
538,345.74951111111295
539,152.15879999999947
540,353.3846666666671
541,334.56599999999844
542,343.6944444444431
543,337.0063999999986
544,324.45199999999767
545,380.08955555555616
546,341.01884444444414
547,367.3011999999989
548,383.14217777777725
549,403.0485777777769
550,265.78439999999824
551,293.99159999999955
552,344.8294222222222
553,316.3883999999992
554,339.88719999999887
555,23.683599999999927
556,346.68319999999886
557,339.9197333333345
558,342.08515555555533
559,259.562799999998
560,16.090000000000085
561,409.1114222222233
562,57.72119999999979
563,17.97640000000004
564,345.0483999999995
565,337.32226666666605
566,342.82266666666635
567,343.71639999999945
568,369.9330666666658
569,256.99839999999733
570,340.5733777777763
571,363.94906666666515
572,343.8252888888873
573,371.7604444444456
574,347.53595555555665
575,304.5535999999985
576,386.02399999999807
577,133.23719999999892
578,354.474622222223
579,60.0111999999997
580,343.72644444444455
581,387.60822222222293
582,344.20764444444393
583,36.31439999999995
584,335.85839999999774
585,345.60119999999904
586,246.12399999999928
587,2.373599999999999
588,249.0363999999996
589,47.311599999999856
590,354.22008888888894
591,285.8532000000002
592,276.34359999999947
593,388.69959999999946
594,304.35199999999793
595,344.6782222222205
596,355.9336888888882
597,20.667199999999934
598,48.817599999999935
599,266.88200000000046
600,379.25515555555444
601,308.1911999999996
602,44.92280000000029
603,354.7299555555544
604,346.0107555555559
605,349.58839999999844
606,4.5896000000000114
607,375.8498666666648
608,365.6579111111084
609,344.0531555555563
610,1.0816
611,317.08360000000033
612,362.3302666666658
613,269.46999999999764
614,84.6000000000002
615,127.71119999999937
616,341.84728888888776
617,343.35973333333226
618,349.70239999999825
619,346.4364444444441
620,350.64164444444367
621,334.63759999999775
622,383.86697777777624
623,341.92408888888934
624,291.2059999999996
625,342.6259111111107
626,343.1711999999981
627,265.91519999999764
628,205.1127999999982
629,288.0603999999995
630,214.85919999999945
631,35.35800000000026
632,332.0315999999993
633,218.01119999999798
634,305.0059999999993
635,347.9479999999986
636,349.5553333333315
637,371.59111111111116
638,319.93999999999767
639,349.1063999999991
640,0.30240000000000006
641,383.48062222222205
642,369.5755111111101
643,305.311599999999
644,420.4767111111111
645,342.53217777777746
646,279.9883999999982
647,320.28159999999934
648,338.62879999999836
649,267.5983999999994
650,239.5467999999981
651,224.99759999999856
652,302.3471999999996
653,242.14040000000062
654,255.5691999999991
655,262.90799999999706
656,339.01071111111213
657,342.9571999999988
658,252.49440000000095
659,220.58279999999843
660,138.84919999999974
661,271.09199999999976
662,339.4126666666657
663,374.9431999999994
664,347.7779111111106
665,231.29599999999752
666,86.65720000000037
667,350.3003999999983
668,190.38079999999744
669,234.8863999999981
670,356.7531999999994
671,209.51559999999813
672,292.6492000000006
673,307.8579999999985
674,274.4015999999977
675,297.08559999999767
676,344.8998222222218
677,238.5535999999989
678,6.722000000000029
679,297.42319999999893
680,353.32222222222265
681,342.23697777777664
682,294.0123999999997
683,244.97599999999866
684,286.85440000000006
685,344.4275555555556
686,343.0683111111114
687,356.12048888888893
688,345.440755555557
689,346.8935999999977
690,288.9155999999993
691,267.05519999999893
692,260.92359999999763
693,302.47359999999793
694,373.4651999999996
695,280.1955999999973
696,326.73399999999816
697,343.1775111111119
698,332.31439999999986
699,229.27719999999826
700,264.4179999999988
701,200.0943999999997
702,295.2103999999999
703,343.355155555555
704,356.2937777777768
705,343.23026666666624
706,209.88439999999855
707,32.93600000000004
708,254.22119999999938
709,305.31799999999885
710,277.31959999999754
711,57.39639999999967
712,24.747200000000163
713,27.153200000000115
714,340.1542666666661
715,348.6225777777777
716,300.1403999999993
717,48.3712
718,385.5814666666675
719,264.140399999999
720,244.0983999999981
721,25.156399999999923
722,362.75271111111016
723,335.27119999999945
724,341.5310222222207
725,349.574222222222
726,358.5699555555554
727,24.692400000000102
728,329.92519999999763
729,275.9291999999977
730,384.43324444444306
731,351.2947555555549
732,373.8488888888886
733,259.9423999999982
734,241.72839999999962
735,249.11279999999854
736,354.2327999999988
737,1.9359999999999977
738,348.37768888888826
739,280.6335999999974
740,374.5770222222225
741,349.6223999999989
742,348.6623999999983
743,268.14039999999824
744,344.36502222222106
745,346.4523999999987
746,352.26928888888835
747,268.73439999999863
748,341.6344000000008
749,26.690799999999903
750,365.67546666666624
751,6.2335999999999965
752,26.72839999999994
753,246.5943999999984
754,393.7186666666661
755,343.0104000000002
756,372.5526222222222
757,305.04199999999804
758,264.01559999999876
759,352.5126666666673
760,32.20520000000013
761,301.3931999999982
762,330.5647999999979
763,346.82853333333406
764,364.7597333333331
765,20.506399999999946
766,275.64079999999706
767,342.5455999999984
768,275.7483999999985
769,312.04999999999677
770,0.3224000000000001
771,356.3622666666672
772,375.47537777777694
773,307.4203999999986
774,343.9853333333317
775,103.81159999999954
776,313.58719999999806
777,321.3807999999979
778,349.20044444444403
779,250.64559999999892
780,293.4303999999996
781,342.49817777777804
782,388.42866666666646
