0.0,0.500165
1.0,0.361586
2.0,0.268176
3.0,0.211396
4.0,0.176395
5.0,0.130117
6.0,0.115934
7.0,0.110271
8.0,0.085409
9.0,0.082019
10.0,0.075892
11.0,0.071604
12.0,0.070074
13.0,0.058791
14.0,0.049832
15.0,0.043605
16.0,0.042643
17.0,0.037529
18.0,0.03618
19.0,0.033965
20.0,0.033414
21.0,0.03204
22.0,0.029378
23.0,0.0281
24.0,0.026567
25.0,0.025676
26.0,0.023783
27.0,0.023355
28.0,0.022581
29.0,0.022023
30.0,0.021244
31.0,0.02061
32.0,0.020437
33.0,0.0203
34.0,0.020176
35.0,0.019898
36.0,0.019693
37.0,0.019451
38.0,0.018767
39.0,0.018314
40.0,0.018181
41.0,0.017701
42.0,0.017498
43.0,0.017168
44.0,0.016908
45.0,0.016757
46.0,0.01655
47.0,0.016069
48.0,0.015792
49.0,0.015582
50.0,0.01542
51.0,0.015202
52.0,0.014873
53.0,0.014531
54.0,0.014436
55.0,0.0143
56.0,0.01416
57.0,0.014061
58.0,0.014034
59.0,0.014019
60.0,0.013863
61.0,0.013705
62.0,0.013526
63.0,0.013364
64.0,0.013185
65.0,0.013134
66.0,0.013043
67.0,0.012925
68.0,0.012798
69.0,0.012503
70.0,0.012491
71.0,0.012438
72.0,0.012434
73.0,0.01232
74.0,0.011964
75.0,0.011875
76.0,0.011645
77.0,0.011525
78.0,0.011479
79.0,0.011184
80.0,0.011021
81.0,0.011016
82.0,0.010947
83.0,0.010946
84.0,0.010886
85.0,0.010781
86.0,0.010673
87.0,0.010633
88.0,0.010508
89.0,0.010469
90.0,0.010427
91.0,0.010362
92.0,0.010361
93.0,0.010215
94.0,0.009973
95.0,0.009639
96.0,0.009579
97.0,0.009534
98.0,0.009467
99.0,0.009275
100.0,0.009048
101.0,0.009046
102.0,0.008871
103.0,0.008817
104.0,0.00876
105.0,0.008693
106.0,0.008531
107.0,0.008377
108.0,0.008221
109.0,0.008149
110.0,0.007921
111.0,0.007879
112.0,0.007827
113.0,0.007776
114.0,0.007729
115.0,0.007662
116.0,0.007614
117.0,0.007526
118.0,0.007494
119.0,0.007475
120.0,0.007411
121.0,0.007345
122.0,0.007307
123.0,0.007244
124.0,0.007112
125.0,0.007111
126.0,0.007107
127.0,0.007048
128.0,0.006981
129.0,0.006959
130.0,0.006866
131.0,0.006777
132.0,0.006593
133.0,0.006471
134.0,0.006396
135.0,0.006359
136.0,0.006355
137.0,0.006302
138.0,0.006289
139.0,0.006259
140.0,0.006125
141.0,0.005982
142.0,0.005925
143.0,0.005852
144.0,0.005837
145.0,0.005758
146.0,0.005739
147.0,0.005695
148.0,0.005595
149.0,0.005557
150.0,0.005534
151.0,0.005515
152.0,0.005513
153.0,0.005499
154.0,0.005433
155.0,0.005338
156.0,0.005301
157.0,0.005279
158.0,0.005216
159.0,0.005179
160.0,0.005134
161.0,0.005114
162.0,0.004986
163.0,0.004913
164.0,0.004835
165.0,0.004762
166.0,0.004762
167.0,0.004744
168.0,0.004707
169.0,0.004688
170.0,0.004639
171.0,0.004613
172.0,0.004563
173.0,0.004511
174.0,0.00447
175.0,0.004461
176.0,0.004446
177.0,0.004436
178.0,0.004403
179.0,0.004405
180.0,0.00435
181.0,0.004334
182.0,0.00427
183.0,0.00422
184.0,0.004199
185.0,0.004193
186.0,0.00415
187.0,0.004135
188.0,0.004118
189.0,0.004093
190.0,0.004071
191.0,0.004048
192.0,0.004014
193.0,0.00401
194.0,0.003999
195.0,0.003938
196.0,0.003847
197.0,0.003794
198.0,0.00378
199.0,0.003772
200.0,0.003756
201.0,0.003743
202.0,0.003738
203.0,0.003696
204.0,0.003684
205.0,0.00366
206.0,0.003585
207.0,0.00354
208.0,0.003535
209.0,0.003497
210.0,0.003471
211.0,0.003425
212.0,0.003372
213.0,0.003341
214.0,0.003318
215.0,0.003299
216.0,0.003273
217.0,0.003265
218.0,0.003247
219.0,0.003203
220.0,0.003167
221.0,0.003144
222.0,0.003125
223.0,0.003116
224.0,0.003104
225.0,0.003084
226.0,0.003067
227.0,0.003039
228.0,0.003022
229.0,0.003012
230.0,0.003003
231.0,0.002945
232.0,0.002936
233.0,0.002924
234.0,0.002904
235.0,0.002843
236.0,0.00281
237.0,0.002801
238.0,0.002795
239.0,0.002734
240.0,0.002727
241.0,0.002695
242.0,0.002673
243.0,0.002665
244.0,0.002659
245.0,0.002653
246.0,0.002617
247.0,0.002568
248.0,0.002558
249.0,0.002538
250.0,0.002514
251.0,0.002495
252.0,0.002469
253.0,0.002418
254.0,0.002398
255.0,0.002368
256.0,0.002336
257.0,0.002332
258.0,0.002329
259.0,0.002301
260.0,0.002294
261.0,0.002256
262.0,0.002211
263.0,0.002186
264.0,0.002181
265.0,0.00216
266.0,0.002133
267.0,0.002121
268.0,0.002093
269.0,0.002072
270.0,0.002043
271.0,0.002038
272.0,0.002033
273.0,0.002004
274.0,0.001995
275.0,0.001989
276.0,0.001968
277.0,0.001956
278.0,0.00194
279.0,0.001916
280.0,0.001911
281.0,0.001905
282.0,0.001898
283.0,0.001882
284.0,0.001878
285.0,0.001866
286.0,0.001843
287.0,0.001837
288.0,0.001819
289.0,0.001798
290.0,0.001798
291.0,0.001789
292.0,0.001751
293.0,0.001729
294.0,0.001701
295.0,0.001686
296.0,0.001683
297.0,0.001653
298.0,0.001646
299.0,0.001642
300.0,0.001632
301.0,0.001621
302.0,0.001604
303.0,0.001593
304.0,0.00159
305.0,0.001581
306.0,0.001581
307.0,0.001572
308.0,0.001564
309.0,0.001561
310.0,0.001554
311.0,0.001541
312.0,0.001526
313.0,0.001523
314.0,0.001519
315.0,0.001506
316.0,0.001506
317.0,0.001506
318.0,0.001492
319.0,0.001487
320.0,0.001483
321.0,0.001448
322.0,0.001443
323.0,0.00144
324.0,0.001435
325.0,0.001435
326.0,0.001435
327.0,0.001419
328.0,0.001414
329.0,0.001414
330.0,0.001411
331.0,0.001411
332.0,0.001409
333.0,0.001394
334.0,0.001377
335.0,0.001374
336.0,0.001366
337.0,0.001355
338.0,0.001346
339.0,0.001341
340.0,0.001333
341.0,0.001329
342.0,0.001325
343.0,0.001307
344.0,0.001299
345.0,0.001299
346.0,0.00128
347.0,0.00128
348.0,0.001275
349.0,0.001272
350.0,0.00126
351.0,0.001251
352.0,0.001251
353.0,0.001237
354.0,0.001219
355.0,0.001219
356.0,0.001211
357.0,0.001196
358.0,0.001194
359.0,0.001192
360.0,0.001192
361.0,0.001192
362.0,0.001189
363.0,0.001189
364.0,0.001187
365.0,0.001184
366.0,0.001179
367.0,0.001179
368.0,0.001174
369.0,0.001167
370.0,0.001163
371.0,0.001163
372.0,0.001163
373.0,0.001163
374.0,0.001163
375.0,0.001163
376.0,0.001161
377.0,0.001147
378.0,0.001141
379.0,0.001122
380.0,0.001122
381.0,0.001122
382.0,0.001122
383.0,0.001122
384.0,0.001113
385.0,0.001108
386.0,0.001095
387.0,0.001086
388.0,0.001084
389.0,0.001081
390.0,0.001081
391.0,0.001074
392.0,0.001074
393.0,0.001072
394.0,0.001071
395.0,0.001071
396.0,0.001071
397.0,0.001068
398.0,0.001062
399.0,0.001062
400.0,0.00106
401.0,0.00106
402.0,0.00106
403.0,0.00106
404.0,0.001052
405.0,0.001044
406.0,0.001032
407.0,0.001019
408.0,0.001019
409.0,0.001019
410.0,0.001019
411.0,0.001019
412.0,0.001019
413.0,0.001016
414.0,0.001016
415.0,0.001011
416.0,0.001011
417.0,0.001011
418.0,0.001011
419.0,0.00101
420.0,0.00101
421.0,0.001003
422.0,0.001003
423.0,0.001003
424.0,0.001003
425.0,0.001002
426.0,0.001002
427.0,0.001002
428.0,0.001002
429.0,0.001001
430.0,0.000989
431.0,0.000981
432.0,0.000981
433.0,0.000981
434.0,0.000981
435.0,0.000981
436.0,0.000979
437.0,0.000979
438.0,0.000979
439.0,0.000979
440.0,0.000977
