20103,0
20103.00553,0.1
20103.0216,0.2
20103.04773,0.3
20103.08391,0.4
20103.13013,0.5
20103.18639,0.6
20103.25269,0.7
20103.32903,0.8
20103.4154,0.9
20103.51181,1
20103.61824,1.1
20103.73471,1.2
20103.86119,1.3
20103.9977,1.4
20104.14423,1.5
20104.30077,1.6
20104.46733,1.7
20104.6439,1.8
20104.83047,1.9
20105.02705,2
20105.23363,2.1
20105.4502,2.2
20105.67677,2.3
20105.91334,2.4
20106.15989,2.5
20106.41642,2.6
20106.68294,2.7
20106.95944,2.8
20107.24591,2.9
20107.54235,3
20107.84876,3.1
20108.16513,3.2
20108.49147,3.3
20108.82776,3.4
20109.174,3.5
20109.5302,3.6
20109.89634,3.7
20110.27242,3.8
20110.65844,3.9
20111.05439,4
20111.46027,4.1
20111.87608,4.2
20112.30182,4.3
20112.73747,4.4
20113.18303,4.5
20113.6385,4.6
20114.10388,4.7
20114.57916,4.8
20115.06434,4.9
20115.55941,5
20116.06436,5.1
20116.57921,5.2
20117.10393,5.3
20117.63852,5.4
20118.18299,5.5
20118.73732,5.6
20119.30151,5.7
20119.87555,5.8
20120.45945,5.9
20121.0532,6
20121.65679,6.1
20122.27021,6.2
20122.89347,6.3
20123.52655,6.4
20124.16945,6.5
20124.82218,6.6
20125.48471,6.7
20126.15705,6.8
20126.83919,6.9
20127.53113,7
20128.23286,7.1
20128.94438,7.2
20129.66568,7.3
20130.39675,7.4
20131.13759,7.5
20131.8882,7.6
20132.64856,7.7
20133.41868,7.8
20134.19855,7.9
20134.98816,8
20135.78751,8.1
20136.59658,8.2
20137.41539,8.3
20138.24391,8.4
20139.08214,8.5
20139.93009,8.6
20140.78773,8.7
20141.65507,8.8
20142.5321,8.9
20143.41882,9
20144.31521,9.1
20145.22127,9.2
20146.13701,9.3
20147.0624,9.4
20147.99744,9.5
20148.94213,9.6
20149.89646,9.7
20150.86043,9.8
20151.83402,9.9
20152.81724,10
20153.81007,10.1
20154.81251,10.2
20155.82455,10.3
20156.84619,10.4
20157.87742,10.5
20158.91823,10.6
20159.96861,10.7
20161.02857,10.8
20162.09809,10.9
20163.17716,11
20164.26578,11.1
20165.36395,11.2
20166.47165,11.3
20167.58888,11.4
20168.71563,11.5
20169.85189,11.6
20170.99766,11.7
20172.15294,11.8
20173.3177,11.9
20174.49195,12
20175.67568,12.1
20176.86888,12.2
20178.07155,12.3
20179.28367,12.4
20180.50524,12.5
20181.73626,12.6
20182.97671,12.7
20184.22659,12.8
20185.48589,12.9
20186.7546,13
20188.03271,13.1
20189.32023,13.2
20190.61713,13.3
20191.92342,13.4
20193.23908,13.5
20194.5641,13.6
20195.89849,13.7
20197.24223,13.8
20198.59531,13.9
20199.95773,14
20201.32948,14.1
20202.71054,14.2
20204.10092,14.3
20205.5006,14.4
20206.90958,14.5
20208.32785,14.6
20209.7554,14.7
20211.1922,14.8
20212.63817,14.9
20214.09317,15
20215.55707,15.1
20217.02975,15.2
20218.51108,15.3
20220.00095,15.4
20221.49923,15.5
20223.0017,15.6
20224.50416,15.7
20226.00663,15.8
20227.50909,15.9
20229.01156,16
20230.51402,16.1
20232.01649,16.2
20233.51895,16.3
20235.02142,16.4
20236.52388,16.5
20238.02634,16.6
20239.52881,16.7
20241.03127,16.8
20242.53374,16.9
20244.0362,17
20245.53867,17.1
20247.04113,17.2
20248.5436,17.3
20250.04606,17.4
20251.54853,17.5
20253.05099,17.6
20254.55346,17.7
20256.05592,17.8
20257.55839,17.9
20259.06085,18
20260.56332,18.1
20262.06578,18.2
20263.56824,18.3
20265.07071,18.4
20266.57317,18.5
20268.07564,18.6
20269.5781,18.7
20271.08057,18.8
20272.58303,18.9
20274.0855,19
20275.58796,19.1
20277.09043,19.2
20278.59289,19.3
20280.09536,19.4
20281.59782,19.5
20283.10441,19.6
20284.61919,19.7
20286.14207,19.8
20287.67292,19.9
20289.21166,20
20290.75818,20.1
20292.31239,20.2
20293.87419,20.3
20295.44349,20.4
20297.02044,20.5
20298.60521,20.6
20300.19769,20.7
20301.79781,20.8
20303.40547,20.9
20305.02059,21
20306.64308,21.1
20308.27287,21.2
20309.90987,21.3
20311.55402,21.4
20313.20523,21.5
20314.86342,21.6
20316.52854,21.7
20318.2005,21.8
20319.87924,21.9
20321.56469,22
20323.25678,22.1
20324.95545,22.2
20326.66064,22.3
20328.37228,22.4
20330.09031,22.5
20331.81467,22.6
20333.5453,22.7
20335.28215,22.8
20337.02516,22.9
20338.77427,23
20340.52943,23.1
20342.29058,23.2
20344.05768,23.3
20345.83066,23.4
20347.60949,23.5
20349.39411,23.6
20351.18447,23.7
20352.98053,23.8
20354.78223,23.9
20356.58953,24
20358.40239,24.1
20360.22075,24.2
20362.04458,24.3
20363.87384,24.4
20365.70847,24.5
20367.54845,24.6
20369.39372,24.7
20371.24424,24.8
20373.09998,24.9
20374.9609,25
20376.82695,25.1
20378.6981,25.2
20380.57431,25.3
20382.45555,25.4
20384.34178,25.5
20386.23295,25.6
20388.12904,25.7
20390.03001,25.8
20391.93583,25.9
20393.84646,26
20395.76186,26.1
20397.68201,26.2
20399.60688,26.3
20401.53642,26.4
20403.47061,26.5
20405.40941,26.6
20407.3528,26.7
20409.30074,26.8
20411.25321,26.9
20413.21017,27
20415.17159,27.1
20417.13745,27.2
20419.10771,27.3
20421.08235,27.4
20423.06134,27.5
20425.04465,27.6
20427.03225,27.7
20429.02411,27.8
20431.02022,27.9
20433.02054,28
20435.02504,28.1
20437.0337,28.2
20439.04649,28.3
