,s,vbar,v,t,p,acc
78,111.71669596448919,3.8353458591080956,14.281089167114768,15.599999999999977,27.403971387714577,1.0
79,114.57056080656184,3.8416713283167154,14.257559253623741,15.799999999999976,0.0,0.0
80,117.41972378091305,3.8465310982397516,14.23407048987811,15.999999999999975,0.0,0.0
81,120.26419310522397,3.8513727614499706,14.210622753220884,16.199999999999974,0.0,0.0
82,123.10397697269218,3.8548031261543616,14.187215921475108,16.399999999999974,0.0,0.0
83,125.93908355213352,3.8580386011351506,14.163849872941514,16.599999999999973,0.0,0.0
84,128.76952098806578,3.861264385391872,14.14052448639617,16.799999999999972,0.0,0.0
85,131.59529740081416,3.864480809648688,14.117239641088156,16.99999999999997,0.0,0.0
86,134.416420886595,3.8676881903100617,14.093995216737248,17.19999999999997,0.0,0.0
87,137.23289951762126,3.8708874543043295,14.070791093531613,17.39999999999997,0.0,0.0
88,140.04474134218617,3.874078022907288,14.047627152125527,17.59999999999997,0.0,0.0
89,142.85195438476148,3.8772610856356384,14.024503273637094,17.79999999999997,0.0,0.0
90,145.65454664608842,3.8804374158366417,14.001419339645992,17.999999999999968,0.0,0.0
91,148.45252610327225,3.758451648790167,13.978375232191215,18.199999999999967,0.0,0.0
92,151.2459007098696,3.4476646087772562,13.955370833768848,18.399999999999967,0.0,0.0
93,154.03467839597943,3.137388925069709,13.932406027329838,18.599999999999966,0.0,0.0
94,156.8188670683412,2.8276237176825387,13.909480696277786,18.799999999999965,0.0,0.0
95,159.598474610415,2.518368109220867,13.886594724466754,18.999999999999964,0.0,0.0
96,162.3735088824833,2.2096212248707396,13.863747996199079,19.199999999999964,0.0,0.0
97,165.1439777217238,1.9013821923882608,13.840940396223202,19.399999999999963,0.0,0.0
98,167.9098889423185,1.5936501420909615,13.818171809731508,19.599999999999962,0.0,0.0
99,170.67125033552657,1.2864242068464733,13.795442122358187,19.79999999999996,0.0,0.0
100,173.42806966977878,0.9797035220637262,13.772751220177094,19.99999999999996,0.0,0.0
101,176.18035469076494,0.67348722568293,13.75009898969963,20.19999999999996,0.0,0.0
102,178.92811312152116,0.367774458165762,13.727485317872635,20.39999999999996,0.0,0.0
103,181.67135266251717,0.06256436248569291,13.704910092076286,20.59999999999996,0.0,0.0
104,184.41008099173632,4.082054606309783,13.682373200122022,20.799999999999958,0.0,0.0
105,187.1443057647739,4.091188396659356,13.659874530250464,20.999999999999957,0.0,0.0
106,189.8940346149102,4.100286789680828,13.837413971129351,21.199999999999957,26.54045321854928,1.0
107,192.67924115327332,4.109296698651864,14.014651412492881,21.399999999999956,26.885403475205198,1.0
108,195.50084474270625,4.0981357079725145,14.201384481826764,21.599999999999955,27.22976696190265,1.0
109,198.3597625661423,4.662366395066816,14.38779375251709,21.799999999999955,27.592579978965045,1.0
110,201.2559296007239,4.648179902660044,14.573876593313612,21.999999999999954,27.954763871452904,1.0
111,204.18928029948074,4.633815446010717,14.759630394264386,22.199999999999953,28.31631352697856,1.0
112,207.15940172633418,4.619275273863995,14.941583874281694,22.399999999999952,28.179861510998958,1.0
113,210.16541840964783,4.40324616980543,15.118582958846563,22.59999999999995,27.855705603543857,1.0
114,213.206366648501,4.121622193499025,15.290899429681927,22.79999999999995,27.545214411099423,1.0
115,216.2813349642056,3.8572670072427546,15.45878372737067,22.99999999999995,27.247741264189855,1.0
116,219.38946004257377,3.6088183641740375,15.622467056316351,23.19999999999995,26.962661219093494,1.0
117,222.5299230722012,3.37504704221335,15.782163239940356,23.39999999999995,26.68937285675151,1.0
118,225.7019464322475,3.154842748389646,15.93807036054002,23.599999999999948,26.42729929040315,1.0
119,228.90479068958666,2.9472002913294353,16.090372212857194,23.799999999999947,26.17588858308339,1.0
120,232.1377518704685,2.7512076834457755,16.239239595965532,23.999999999999947,25.93461372879417,1.0
121,235.40015897650665,2.566034524682467,16.384831464399326,24.199999999999946,25.70297231503345,1.0
122,238.6913717185853,2.390925843470096,16.527295956375706,24.399999999999945,25.48048595671225,1.0
123,242.01077844566316,2.225192827759091,16.666771314393333,24.599999999999945,25.266699570253873,1.0
124,245.35779424823704,2.0682048755216766,16.803386711333694,24.799999999999944,25.061180540338217,1.0
125,248.73185921870754,1.919384303757835,16.937262993373455,24.999999999999943,24.863517819158456,1.0
126,252.13243685299312,1.7782010061989186,17.068513349479456,25.199999999999942,24.673320988342525,0.9791040420532227
127,255.5590125795352,1.8764887279987825,17.197243915953848,25.39999999999994,24.490219306180844,0.9887131452560425
128,259.0110924034707,1.641925611726802,17.323554323387107,25.59999999999994,24.313860757002562,1.0
129,262.48820165505094,1.3957920634715297,17.447538192429146,25.79999999999994,24.14391111505844,1.0
130,265.9898838326917,1.2806531064050664,17.56928358397746,25.99999999999994,23.980053031811945,0.9208081960678101
131,269.5156995319594,2.0403517346331697,17.688873408684607,26.19999999999994,23.821985152875587,1.0
132,273.0652254528359,1.0667082261075258,17.80638580008754,26.399999999999938,23.669421268781797,0.9218714237213135
133,276.63805347836023,1.819363910740534,17.92189445514337,26.599999999999937,23.522089502213504,0.717366099357605
134,280.2337898184269,3.944961937806767,18.035468945508086,26.799999999999937,23.379731533130748,0.8802977800369263
135,283.85205421322826,2.0790993552496775,18.147175002505747,26.999999999999936,23.24210186232519,1.0
136,287.4924791913181,0.695793326723298,18.257074778397566,27.199999999999935,23.108967113270197,0.9637165665626526
137,291.15470937778446,1.004008075319577,18.36522708626539,27.399999999999935,22.98010537163319,0.9492346048355103
138,294.83840084846815,1.0794382449033375,18.47168762056654,27.599999999999934,22.85530556146211,0.6243185997009277
139,298.5432205265424,4.477010392934399,18.57650916019152,27.799999999999933,22.734366856808577,0.19705289602279663
140,302.26884561812767,8.94567044666661,18.679741755658075,27.999999999999932,22.6170981273762,0.14689821004867554
141,305.9854750267077,9.381208403340304,18.486552330159174,28.199999999999932,0.0,-0.1823403239250183
142,309.6639071091122,-2.838644519085418,18.297768493896676,28.39999999999993,0.0,-0.1633499264717102
143,313.30887166370303,-2.7800004507989997,18.151877052002906,28.59999999999993,0.0,-0.15103256702423096
144,316.93712795789907,-0.6276571402563498,18.13068588997293,28.79999999999993,0.0,0.0
145,320.57042261129027,4.343849795579108,18.202260643942232,28.99999999999993,16.33147787321334,0.021551966667175293
146,324.2161420289667,8.966753846886347,18.25493353283722,29.19999999999993,13.080187548186126,0.029255390167236328
147,327.8710082232901,7.889717638771489,18.293728410379703,29.399999999999928,10.676613709379835,0.02223581075668335
148,331.5276048335363,7.233207223533429,18.272237692086577,29.599999999999927,0.0,0.0
149,335.1799078503245,4.33887217909458,18.25079247579727,29.799999999999926,0.0,0.0
150,338.8329468097618,4.343810959614065,18.279597118565878,29.999999999999925,8.90135177625058,0.03078135848045349
151,342.4902108002789,6.610811439301535,18.293042786587552,30.199999999999925,6.198749345361936,0.032172054052352905
152,346.14667043100053,5.805298735369888,18.27155352061105,30.399999999999924,0.0,0.0
153,349.79883675828387,4.349123601074243,18.250109752212268,30.599999999999923,0.0,0.0
154,353.4467188677845,4.353920194010299,18.228711342804374,30.799999999999923,0.0,0.0
155,357.09032581750216,4.3586823704351065,18.207358154361977,30.999999999999922,0.0,0.0
156,360.73218877124964,4.363410522277081,18.21127138312968,31.19999999999992,4.461147807715105,0.06859415769577026
157,364.3723114114837,4.946775732402897,18.189955019224822,31.39999999999992,0.0,0.0
158,368.00817527610343,4.3700703918652755,18.168683626978392,31.59999999999992,0.0,0.0
159,371.63978934579427,4.374695796148996,18.1474570699311,31.79999999999992,0.0,0.0
160,375.26716257400403,4.379288379980773,18.126275212174335,31.99999999999992,0.0,0.0
161,378.8903038870558,4.383848459920757,18.105137918347385,32.19999999999992,0.0,0.0
162,382.5092221842533,4.38837524487261,18.084045053634686,32.39999999999992,0.0,0.0
163,386.125755998979,4.392869373980517,18.081293093621124,32.59999999999992,3.2143845864931264,0.03428995609283447
164,389.74133532137057,4.958924094637999,18.074500130301463,32.799999999999926,2.5030574209532066,0.11198601126670837
165,393.35529696258527,4.0012554791796555,18.065116281850738,32.99999999999993,2.0446824877628504,0.19798582792282104
166,396.9662193335171,3.04004817177598,18.04410742747045,33.19999999999993,0.0,0.0
167,400.57294433770585,4.4059538216939815,18.023142614403856,33.399999999999935,0.0,0.0
168,404.17548077014,4.41028666429985,18.002221709934968,33.59999999999994,0.0,0.0
169,407.77383739931975,4.414587487962304,17.981344581879657,33.79999999999994,0.0,0.0
170,411.3680229673664,4.418857309437004,17.960511098582998,33.99999999999994,0.0,0.0
171,414.9580461901169,4.423097003633013,17.939721128916613,34.199999999999946,0.0,0.0
172,418.5451493643268,4.427305607124812,17.93131061317842,34.39999999999995,2.14992927526535,0.2253650724887848
173,422.1293385822173,2.8748298031438484,17.91058156572941,34.59999999999995,0.0,0.0
174,425.70938631065655,4.434399582237792,17.889895718668832,34.799999999999955,0.0,0.0
175,429.28530117678747,4.438515985013913,17.869252942641662,34.99999999999996,0.0,0.0
176,432.85709178193065,4.44260240933828,17.848653108807955,35.19999999999996,0.0,0.0
177,436.4247667016971,4.446659930038311,17.82809608884028,35.39999999999996,0.0,0.0
178,439.98833448607184,4.4506868438150144,17.807581754921177,35.599999999999966,0.0,0.0
179,443.5467526551038,4.454684799092304,17.77659993539952,35.79999999999997,0.0,-0.11013776063919067
180,447.1000318847873,4.992574821391926,17.756192361418783,35.99999999999997,0.0,0.0
181,450.6492338237622,4.463632664338719,17.73582702831885,36.199999999999974,0.0,0.0
182,454.19436690764996,4.467579482325478,17.715503810553077,36.39999999999998,0.0,0.0
183,457.7354395470138,4.471513974861009,17.695222583071008,36.59999999999998,0.0,0.0
184,461.27390737048336,4.4754362272397366,17.68945565162778,36.79999999999998,2.4878782640719974,0.32287269830703735
185,464.8097757543874,2.199324370494312,17.6692281874236,36.999999999999986,0.0,0.0
186,468.34160281609365,4.481874042483269,17.649042429645878,37.19999999999999,0.0,0.0
187,471.8693968845437,4.4857576487093604,17.62889825485686,37.39999999999999,0.0,0.0
188,475.3931662640389,4.489629389399163,17.608795540104587,37.599999999999994,0.0,0.0
189,478.91291923434255,4.493489347805351,17.588734162920506,37.8,0.0,0.0
190,482.4286640507671,4.49733760637226,17.5687140013171,38.0,0.0,0.0
191,485.940408944276,4.501174311786485,17.54873493378553,38.2,0.0,0.0
192,489.4481621215855,4.504999539634064,17.528796839293268,38.400000000000006,0.0,0.0
193,492.9519317652448,4.508813389953616,17.508899597281797,38.60000000000001,0.0,0.0
194,496.45172603373794,4.512615990225421,17.489043087664268,38.80000000000001,0.0,0.0
195,499.9475530615855,4.516407425471254,17.469227190823194,39.000000000000014,0.0,0.0
196,503.4394209594284,4.520187780958959,17.449451787608172,39.20000000000002,0.0,0.0
197,506.92733781412244,4.523957197351079,17.429716759333594,39.40000000000002,0.0,0.0
198,510.41131168883294,4.52771575569144,17.410021987776386,39.60000000000002,0.0,0.0
199,513.8913506231293,4.5314635343331675,17.39036735517375,39.800000000000026,0.0,0.0
200,517.3674626330685,4.535200679280313,17.370752744220933,40.00000000000003,0.0,0.0
201,520.8396557112974,4.538927268362682,17.351178038068994,40.20000000000003,0.0,0.0
202,524.3079378271359,4.542643378554357,17.331643120322596,40.400000000000034,0.0,0.0
203,527.7723169266719,4.5463491556758475,17.312147875037805,40.60000000000004,0.0,0.0
204,531.2328009328485,4.550044676180529,17.292692186719897,40.80000000000004,0.0,0.0
205,534.6893977455511,4.553730016938258,17.27327594032119,41.00000000000004,0.0,0.0
206,538.142115241706,4.557405319728905,17.253899021238887,41.200000000000045,0.0,0.0
207,541.5909612753603,4.561070663487583,17.23456131531291,41.40000000000005,0.0,0.0
208,545.0359436777726,4.564726129013603,17.215262708823776,41.60000000000005,0.0,0.0
209,548.4770702575042,4.568371838031201,17.19600308849047,41.800000000000054,0.0,0.0
210,551.9143488004993,4.572007887964148,17.176782341468332,42.00000000000006,0.0,0.0
211,555.347787070179,4.575634358801814,17.157600355346954,42.20000000000006,0.0,0.0
212,558.7773928075294,4.579251350340248,17.138457018148095,42.40000000000006,0.0,0.0
213,562.2031737311772,4.582858980350103,17.11935221832361,42.600000000000065,0.0,0.0
214,565.625137537485,4.586457328011469,17.100285844753373,42.80000000000007,0.0,0.0
215,569.0432919006344,4.590046469225906,17.081257786743237,43.00000000000007,0.0,0.0
216,572.45764447271,4.593626544050131,17.062267934022987,43.200000000000074,0.0,0.0
217,575.8682028837866,4.597197605567516,17.043316176744316,43.40000000000008,0.0,0.0
218,579.2749747420094,4.600759779578856,17.024402405478803,43.60000000000008,0.0,0.0
219,582.6779676336773,4.604313154598157,17.00552651121591,43.80000000000008,0.0,0.0
220,586.0771891233344,4.607857807697761,16.986688385360985,44.000000000000085,0.0,0.0
221,589.4726467538421,4.61139383798116,16.967887919733293,44.20000000000009,0.0,0.0
222,592.8643480464707,4.614921358970133,16.949125006564028,44.40000000000009,0.0,0.0
223,596.2523005009753,4.618440446890379,16.930399538494356,44.600000000000094,0.0,0.0
224,599.6365115956833,4.6219511719115145,16.911711408573474,44.8000000000001,0.0,0.0
225,603.0169887875672,4.625453674739557,16.893060510256667,45.0000000000001,0.0,0.0
226,606.3937395123321,4.628948022221579,16.874446737403385,45.2000000000001,0.0,0.0
227,609.7667711844988,4.632434278776951,16.85586998427532,45.400000000000105,0.0,0.0
228,613.1360911974807,4.635912589039651,16.83733014553451,45.60000000000011,0.0,0.0
229,616.5017069236601,4.639383016802577,16.818827116241437,45.80000000000011,0.0,0.0
230,619.8636257144681,4.642845629375483,16.800360791853155,46.000000000000114,0.0,0.0
231,623.2218549004756,4.646300557341078,16.781931068221404,46.20000000000012,0.0,0.0
232,626.5764017914553,4.649747876598389,16.763537841590754,46.40000000000012,0.0,0.0
233,629.9272736764724,4.6531876594677195,16.745181008596756,46.60000000000012,0.0,0.0
234,633.2744778239576,4.656620001995377,16.726860466264103,46.800000000000125,0.0,0.0
235,636.6180214817832,4.660045012558895,16.70857611200479,47.00000000000013,0.0,0.0
236,639.9579118773436,4.663462762472223,16.6903278436163,47.20000000000013,0.0,0.0
237,643.2941562176347,4.666873310544559,16.672115559279796,47.400000000000134,0.0,0.0
238,646.6267616893201,4.670276800201396,16.653939157558316,47.600000000000136,0.0,0.0
239,649.9557354588142,4.673673289170212,16.63579853739499,47.80000000000014,0.0,0.0
240,653.281084672366,4.677062833757553,16.617693598111252,48.00000000000014,0.0,0.0
241,656.6028164561176,4.680445577549697,16.599624239405074,48.200000000000145,0.0,0.0
242,659.9209379161948,4.683821576032051,16.58159036134921,48.40000000000015,0.0,0.0
243,663.2354561387692,4.687190894362074,16.563591864389444,48.60000000000015,0.0,0.0
244,666.5463781901417,4.690553642772072,16.54562864934285,48.80000000000015,0.0,0.0
245,669.8537111168152,4.693909907516397,16.527700617396054,49.000000000000156,0.0,0.0
246,673.1574619455641,4.697259729499714,16.509807670103527,49.20000000000016,0.0,0.0
247,676.4576376835139,4.700603251473243,16.491949709385867,49.40000000000016,0.0,0.0
248,679.7542453182068,4.7039405243749135,16.474126637528094,49.600000000000165,0.0,0.0
249,683.0472918176783,4.70727160773833,16.456338357177966,49.80000000000017,0.0,0.0
250,686.3367841305298,4.710596613610573,16.438584771344292,50.00000000000017,0.0,0.0
251,689.622729186005,4.713915620590902,16.420865783395257,50.20000000000017,0.0,0.0
252,692.9051338940517,4.717228691707981,16.40318129705676,50.400000000000176,0.0,0.0
253,696.1840051453983,4.720535889988249,16.38553121641076,50.60000000000018,0.0,0.0
254,699.4593498116301,4.723837339728992,16.367915445893637,50.80000000000018,0.0,0.0
255,702.7311747452477,4.727133091435693,16.350333890294536,51.000000000000185,0.0,0.0
256,705.9994867797541,4.730423188289348,16.33278645475376,51.20000000000019,0.0,0.0
257,709.2642927297056,4.733707770795701,16.315273044761142,51.40000000000019,0.0,0.0
258,712.5255993907958,4.7369868808456745,16.297793566154443,51.60000000000019,0.0,0.0
259,715.7834135399244,4.740260571216019,16.280347925117738,51.800000000000196,0.0,0.0
260,719.0377419352553,4.743528943565592,16.26293602817984,52.0000000000002,0.0,0.0
261,722.2885913162936,4.746792074504422,16.245557782212707,52.2000000000002,0.0,0.0
262,725.5359684039577,4.750050019932944,16.228213094429865,52.400000000000205,0.0,0.0
263,728.7798799006378,4.753302823310759,16.21090187238486,52.60000000000021,0.0,0.0
264,732.0203324902723,4.756550614897236,16.193624023969676,52.80000000000021,0.0,0.0
265,735.2573328384096,4.759793431379644,16.17637945741321,53.00000000000021,0.0,0.0
266,738.4908875922774,4.763031305227824,16.159168081279716,53.200000000000216,0.0,0.0
267,741.7210033808515,4.76626437192829,16.141989804467283,53.40000000000022,0.0,0.0
268,744.9476868149177,4.769492662891385,16.124844536206307,53.60000000000022,0.0,0.0
269,748.1709444871449,4.772716227234636,16.107732186057977,53.800000000000225,0.0,0.0
270,751.3907829721429,4.775935135966643,16.09065266391277,54.00000000000023,0.0,0.0
271,754.6072088265319,4.779149479211739,16.073605879988957,54.20000000000023,0.0,0.0
272,757.8202285890147,4.782359266411082,16.0565917448311,54.40000000000023,0.0,0.0
273,761.0298487804284,4.785564610034042,16.03961016930858,54.600000000000236,0.0,0.0
274,764.2360759038202,4.788765552347114,16.022661064614127,54.80000000000024,0.0,0.0
275,767.4389164445092,4.791962135732035,16.005744342262343,55.00000000000024,0.0,0.0
276,770.6383768701453,4.7951544010274105,15.988859914088252,55.200000000000244,0.0,0.0
277,773.8344636307775,4.798342455019478,15.972007692245848,55.40000000000025,0.0,0.0
278,777.0271831589234,4.801526320508313,15.955187589206652,55.60000000000025,0.0,0.0
279,780.2165418696204,4.804706009858171,15.938399517758281,55.80000000000025,0.0,0.0
280,783.4025461604979,4.8078816504159505,15.921643391003016,56.000000000000256,0.0,0.0
281,786.5852024118321,4.811053251711859,15.904919122356388,56.20000000000026,0.0,0.0
282,789.7645169866228,4.814220844412593,15.888226625545764,56.40000000000026,0.0,0.0
283,792.9404962306398,4.8173844806831685,15.871565814608946,56.600000000000264,0.0,0.0
284,796.1131464724895,4.820544236092132,15.854936603892774,56.80000000000027,0.0,0.0
285,799.2824740236829,4.823700127821869,15.838338908051737,57.00000000000027,0.0,0.0
286,802.448485178691,4.826852154004977,15.821772642046595,57.20000000000027,0.0,0.0
287,805.6111862150101,4.830000434038916,15.805237721142998,57.400000000000276,0.0,0.0
288,808.7705833932159,4.833144962396752,15.78873406091013,57.60000000000028,0.0,0.0
289,811.9266829570297,4.8362857505644685,15.772261577219345,57.80000000000028,0.0,0.0
290,815.079491133376,4.839422852246325,15.755820186242813,58.000000000000284,0.0,0.0
291,818.2290141324447,4.842556315782933,15.739409804452183,58.20000000000029,0.0,0.0
292,821.3752581477529,4.8456861471566794,15.72303034861724,58.40000000000029,0.0,0.0
293,824.5182293561957,4.848812326763492,15.706681735804574,58.60000000000029,0.0,0.0
294,827.6579339181153,4.851934963029567,15.690363883376268,58.800000000000296,0.0,0.0
295,830.7943779773523,4.855054031603385,15.674076708988567,59.0000000000003,0.0,0.0
296,833.9275676613106,4.8581695236964295,15.657820130590581,59.2000000000003,0.0,0.0
297,837.0575090810125,4.861281482638094,15.641594066422979,59.400000000000304,0.0,0.0
298,840.1842083311567,4.864389933810531,15.625398435016695,59.60000000000031,0.0,0.0
299,843.3076714901763,4.867494864997366,15.60923315519164,59.80000000000031,0.0,0.0
300,846.427904620301,4.870596234291075,15.593098146055421,60.00000000000031,0.0,0.0
301,849.5449137676078,4.873694135101215,15.576993327002066,60.200000000000315,0.0,0.0
302,852.6587049620794,4.876788514150154,15.56091861771076,60.40000000000032,0.0,0.0
303,855.7692842176657,4.879879333789671,15.544873938144578,60.60000000000032,0.0,0.0
304,858.8766575323352,4.882966663877885,15.52885920854924,60.800000000000324,0.0,0.0
305,861.9808308881366,4.886050449461404,15.512874349451856,61.00000000000033,0.0,0.0
306,865.0818102512494,4.8891306355014335,15.496919281659686,61.20000000000033,0.0,0.0
307,868.1796015720429,4.892207266250769,15.480993926258911,61.40000000000033,0.0,0.0
308,871.2730347851284,4.895280300235306,15.453338204613402,61.600000000000335,0.0,0.0
309,874.360941994506,4.605441959723512,15.42573388915853,61.80000000000034,0.0,0.0
310,877.4433334648529,4.610964207343194,15.39818081432333,62.00000000000034,0.0,0.0
311,880.5202194278099,4.616486435099731,15.370678815234367,62.200000000000344,0.0,0.0
312,883.591610082105,4.622008764274787,15.34322772771203,62.40000000000035,0.0,0.0
313,886.6575155937026,4.6275313310403625,15.315827388266872,62.60000000000035,0.0,0.0
314,889.7179460959378,4.63305435342622,15.288477634095967,62.80000000000035,0.0,0.0
315,892.7729116896553,4.638578003322619,15.26117830307929,63.000000000000355,0.0,0.0
