,s,vbar,v,t,p,acc
243,562.4940281434792,18.88844536052517,18.9634645791321,48.60000000000015,0.0,0.0
244,566.2844280602294,18.888028263623294,18.940534588362087,48.80000000000015,0.0,0.0
245,570.0702469745884,18.887718337204046,18.91765455523086,49.000000000000156,0.0,0.0
246,573.8514948623888,18.887516902904828,18.89482432278545,49.20000000000016,0.0,0.0
247,577.6281816681403,18.887425308995166,18.872043734728813,49.40000000000016,0.0,0.0
248,581.4124783601583,18.887444931028117,18.970923185467154,49.600000000000165,22.29573614025557,1.0
249,585.204368372124,18.88727676319885,18.947976934205737,49.80000000000017,0.0,0.0
250,588.9916741347151,18.88691841961515,18.9250806917043,50.00000000000017,0.0,0.0
251,592.7744056339652,18.886670872754998,18.902234300796078,50.20000000000017,0.0,0.0
252,596.5525728245411,18.886535539110593,18.879437604971358,50.400000000000176,0.0,0.0
253,600.3383376306374,18.886513864521735,18.97821045600285,50.60000000000018,22.287865080979874,1.0
254,604.1316835075231,18.88629953609155,18.955248312846475,50.80000000000018,0.0,0.0
255,607.9204419616508,18.885890032346143,18.93233622842917,51.000000000000185,0.0,0.0
256,611.7046229890329,18.885593717907998,18.90947404537508,51.20000000000019,0.0,0.0
257,615.4842365542681,18.885412082364603,18.886661606966506,51.40000000000019,0.0,0.0
258,619.2592925906793,18.885346646922713,18.863898757140433,51.60000000000019,0.0,0.0
259,623.0419720427453,18.885398965226408,18.96289576351239,51.800000000000196,22.3044160606378,1.0
260,626.832258320359,18.885252689825215,18.93996701260648,52.0000000000002,0.0,0.0
261,630.617963843164,18.884905127395665,18.91708821544207,52.2000000000002,0.0,0.0
262,634.3990985862147,18.88467481787345,18.89425921508249,52.400000000000205,0.0,0.0
263,638.1756724932493,18.884563363543545,18.8714798552469,52.60000000000021,0.0,0.0
264,641.9598572227842,18.88457240172527,18.970367440108255,52.80000000000021,22.29633674035162,1.0
265,645.7516362068563,18.884377392774645,18.94742240060217,53.00000000000021,0.0,0.0
266,649.5388311835195,18.8839754818994,18.924527366045844,53.200000000000216,0.0,0.0
267,653.3214521380542,18.883693501854403,18.901682179288446,53.40000000000022,0.0,0.0
268,657.0995090243669,18.883533142129398,18.878886683836118,53.60000000000022,0.0,0.0
269,660.8851644401402,18.883496130122708,18.977667473890634,53.800000000000225,22.288451281779402,1.0
270,664.6784018390317,18.883249278128226,18.954706515023982,54.00000000000023,0.0,0.0
271,668.467052051652,18.882789555304857,18.931795611171307,54.20000000000023,0.0,0.0
272,672.2511250732678,18.88245254983361,18.908934604972345,54.40000000000023,0.0,0.0
273,676.0306308677391,18.88224004512981,18.886123339724893,54.600000000000236,0.0,0.0
274,679.8055793676504,18.88215386570441,18.863361659381365,54.80000000000024,0.0,0.0
275,683.5881521758201,18.882195878325053,18.962366422316485,55.00000000000024,22.30498877613538,1.0
276,687.3783327005731,18.882021039396097,18.939438825204437,55.200000000000244,0.0,0.0
277,691.1639327009143,18.881626094502717,18.916561178207242,55.40000000000025,0.0,0.0
278,694.944962151174,18.881358668067776,18.89373332440339,55.60000000000025,0.0,0.0
279,698.7214309943665,18.881220689720706,18.870955107527124,55.80000000000025,0.0,0.0
280,702.5055115313808,18.881214135034497,18.969850262597806,56.000000000000256,22.296895702253977,1.0
281,706.2971871927148,18.880984166198402,18.94690635072768,56.20000000000026,0.0,0.0
