s,sr,t,tr,sl,gd,nsl,nsld,un
20103.0,1466.0,127.20000000000127,127.2,15.277777777777777,2,22.22222222222222,20283,1
20103.003209924,1466.0,127.20000000000127,127.0,15.277777777777777,2,22.22222222222222,20283,1
20103.01550494916,1465.98,127.20000000000127,126.8,15.277777777777777,2,22.22222222222222,20283,1
20103.04132549473,1465.96,127.20000000000127,126.6,15.277777777777777,2,22.22222222222222,20283,1
20103.08362846373,1465.92,127.20000000000127,126.4,15.277777777777777,2,22.22222222222222,20283,1
20103.147048335442,1465.85,127.20000000000127,126.2,15.277777777777777,2,22.22222222222222,20283,1
20103.237336629776,1465.76,127.20000000000127,126.0,15.277777777777777,2,22.22222222222222,20283,1
20103.358321470547,1465.64,127.20000000000127,125.8,15.277777777777777,2,22.22222222222222,20283,1
20103.512548471645,1465.49,127.20000000000127,125.6,15.277777777777777,2,22.22222222222222,20283,1
20103.7017079931,1465.3,127.20000000000127,125.4,15.277777777777777,2,22.22222222222222,20283,1
20103.926919983136,1465.07,127.20000000000127,125.2,15.277777777777777,2,22.22222222222222,20283,1
20104.1889238786,1464.81,127.20000000000127,125.0,15.277777777777777,2,22.22222222222222,20283,1
20104.488205210295,1464.51,127.20000000000127,124.8,15.277777777777777,2,22.22222222222222,20283,1
20104.825080010593,1464.17,127.20000000000127,124.6,15.277777777777777,2,22.22222222222222,20283,1
20105.19975108824,1463.8,127.20000000000127,124.4,15.277777777777777,2,22.22222222222222,20283,1
20105.61234554726,1463.39,127.20000000000127,124.2,15.277777777777777,2,22.22222222222222,20283,1
20106.062939801344,1462.94,127.20000000000127,124.0,15.277777777777777,2,22.22222222222222,20283,1
20106.551576251535,1462.45,127.20000000000127,123.8,15.277777777777777,2,22.22222222222222,20283,1
20107.07827440584,1461.92,127.20000000000127,123.6,15.277777777777777,2,22.22222222222222,20283,1
20107.643038293307,1461.36,127.20000000000127,123.4,15.277777777777777,2,22.22222222222222,20283,1
20108.2458614076,1460.75,127.20000000000127,123.2,15.277777777777777,2,22.22222222222222,20283,1
20108.88673000354,1460.11,127.20000000000127,123.0,15.277777777777777,2,22.22222222222222,20283,1
20109.565625295556,1459.43,127.20000000000127,122.8,15.277777777777777,2,22.22222222222222,20283,1
