s,sr,t,tr,sl,gd,nsl,nsld,un
20103.0,1466.0,104.20000000000094,104.2,15.277777777777777,2,22.22222222222222,20283,1
20103.003209924,1466.0,104.20000000000094,104.0,15.277777777777777,2,22.22222222222222,20283,1
20103.01550494916,1465.98,104.20000000000094,103.8,15.277777777777777,2,22.22222222222222,20283,1
20103.04132549473,1465.96,104.20000000000094,103.6,15.277777777777777,2,22.22222222222222,20283,1
20103.08362846373,1465.92,104.20000000000094,103.4,15.277777777777777,2,22.22222222222222,20283,1
20103.147048335442,1465.85,104.20000000000094,103.2,15.277777777777777,2,22.22222222222222,20283,1
20103.237336629776,1465.76,104.20000000000094,103.0,15.277777777777777,2,22.22222222222222,20283,1
20103.358321470547,1465.64,104.20000000000094,102.8,15.277777777777777,2,22.22222222222222,20283,1
20103.512548471645,1465.49,104.20000000000094,102.6,15.277777777777777,2,22.22222222222222,20283,1
20103.7017079931,1465.3,104.20000000000094,102.4,15.277777777777777,2,22.22222222222222,20283,1
20103.926919983136,1465.07,104.20000000000094,102.2,15.277777777777777,2,22.22222222222222,20283,1
20104.1889238786,1464.81,104.20000000000094,102.0,15.277777777777777,2,22.22222222222222,20283,1
20104.488205210295,1464.51,104.20000000000094,101.8,15.277777777777777,2,22.22222222222222,20283,1
20104.825080010593,1464.17,104.20000000000094,101.6,15.277777777777777,2,22.22222222222222,20283,1
20105.19975108824,1463.8,104.20000000000094,101.4,15.277777777777777,2,22.22222222222222,20283,1
20105.61234554726,1463.39,104.20000000000094,101.2,15.277777777777777,2,22.22222222222222,20283,1
20106.062939801344,1462.94,104.20000000000094,101.0,15.277777777777777,2,22.22222222222222,20283,1
20106.551576251535,1462.45,104.20000000000094,100.8,15.277777777777777,2,22.22222222222222,20283,1
20107.07827440584,1461.92,104.20000000000094,100.6,15.277777777777777,2,22.22222222222222,20283,1
20107.643038293307,1461.36,104.20000000000094,100.4,15.277777777777777,2,22.22222222222222,20283,1
20108.2458614076,1460.75,104.20000000000094,100.2,15.277777777777777,2,22.22222222222222,20283,1
20108.88673000354,1460.11,104.20000000000094,100.0,15.277777777777777,2,22.22222222222222,20283,1
20109.565625295556,1459.43,104.20000000000094,99.8,15.277777777777777,2,22.22222222222222,20283,1
20110.282524924034,1458.72,104.20000000000094,99.6,15.277777777777777,2,22.22222222222222,20283,1
20111.03740393365,1457.96,104.20000000000094,99.4,15.277777777777777,2,22.22222222222222,20283,1
20111.830235426285,1457.17,104.20000000000094,99.2,15.277777777777777,2,22.22222222222222,20283,1
20112.66099099704,1456.34,104.20000000000094,99.0,15.277777777777777,2,22.22222222222222,20283,1
20113.529641025634,1455.47,104.20000000000094,98.8,15.277777777777777,2,22.22222222222222,20283,1
20114.436154871422,1454.56,104.20000000000094,98.6,15.277777777777777,2,22.22222222222222,20283,1
20115.380501004154,1453.62,104.20000000000094,98.4,15.277777777777777,2,22.22222222222222,20283,1
20116.3626470919,1452.64,104.20000000000094,98.2,15.277777777777777,2,22.22222222222222,20283,1
20117.382560060454,1451.62,104.20000000000094,98.0,15.277777777777777,2,22.22222222222222,20283,1
20118.440206133713,1450.56,104.20000000000094,97.8,15.277777777777777,2,22.22222222222222,20283,1
20119.535550861394,1449.46,104.20000000000094,97.6,15.277777777777777,2,22.22222222222222,20283,1
20120.66855913833,1448.33,104.20000000000094,97.4,15.277777777777777,2,22.22222222222222,20283,1
20121.83919521815,1447.16,104.20000000000094,97.2,15.277777777777777,2,22.22222222222222,20283,1
20123.047422723237,1445.95,104.20000000000094,97.0,15.277777777777777,2,22.22222222222222,20283,1
20124.293204652222,1444.71,104.20000000000094,96.8,15.277777777777777,2,22.22222222222222,20283,1
20125.576503385822,1443.42,104.20000000000094,96.6,15.277777777777777,2,22.22222222222222,20283,1
20126.897280691628,1442.1,104.20000000000094,96.4,15.277777777777777,2,22.22222222222222,20283,1
20128.25549772816,1440.74,104.20000000000094,96.2,15.277777777777777,2,22.22222222222222,20283,1
20129.65111504849,1439.35,104.20000000000094,96.0,15.277777777777777,2,22.22222222222222,20283,1
20131.08409260355,1437.92,104.20000000000094,95.8,15.277777777777777,2,22.22222222222222,20283,1
20132.55438974526,1436.45,104.20000000000094,95.6,15.277777777777777,2,22.22222222222222,20283,1
20134.061965229554,1434.94,104.20000000000094,95.4,15.277777777777777,2,22.22222222222222,20283,1
20135.606777219342,1433.39,104.20000000000094,95.2,15.277777777777777,2,22.22222222222222,20283,1
20137.18878328743,1431.81,104.20000000000094,95.0,15.277777777777777,2,22.22222222222222,20283,1
20138.807940419443,1430.19,104.20000000000094,94.8,15.277777777777777,2,22.22222222222222,20283,1
20140.464205016746,1428.54,104.20000000000094,94.6,15.277777777777777,2,22.22222222222222,20283,1
20142.157532899393,1426.84,104.20000000000094,94.4,15.277777777777777,2,22.22222222222222,20283,1
20143.887879309077,1425.11,104.20000000000094,94.2,15.277777777777777,2,22.22222222222222,20283,1
20145.655198912125,1423.34,104.20000000000094,94.0,15.277777777777777,2,22.22222222222222,20283,1
20147.459445802506,1421.54,104.20000000000094,93.8,15.277777777777777,2,22.22222222222222,20283,1
20149.300573504865,1419.7,104.20000000000094,93.6,15.277777777777777,2,22.22222222222222,20283,1
20151.178534977604,1417.82,104.20000000000094,93.4,15.277777777777777,2,22.22222222222222,20283,1
20153.093282615973,1415.91,104.20000000000094,93.2,15.277777777777777,2,22.22222222222222,20283,1
20155.04476825521,1413.96,104.20000000000094,93.0,15.277777777777777,2,22.22222222222222,20283,1
20157.0329431737,1411.97,104.20000000000094,92.8,15.277777777777777,2,22.22222222222222,20283,1
20159.057758096154,1409.94,104.20000000000094,92.6,15.277777777777777,2,22.22222222222222,20283,1
20161.119163196836,1407.88,104.20000000000094,92.4,15.277777777777777,2,22.22222222222222,20283,1
20163.217108102817,1405.78,104.20000000000094,92.2,15.277777777777777,2,22.22222222222222,20283,1
20165.35154189725,1403.65,104.20000000000094,92.0,15.277777777777777,2,22.22222222222222,20283,1
20167.522413122664,1401.48,104.20000000000094,91.8,15.277777777777777,2,22.22222222222222,20283,1
20169.72966978432,1399.27,104.20000000000094,91.6,15.277777777777777,2,22.22222222222222,20283,1
