,s,vbar,v,t,p,acc
217,554.3228577355549,16.807278092144383,16.973476904871763,43.40000000000008,1.1061588500777242,0.007957862490024259
218,557.715076191871,16.788635428158425,16.948707658274493,43.60000000000008,0.0,-0.025525666115216762
219,561.1024555523945,16.77002966013325,16.92508594697613,43.80000000000008,0.0,-0.01521361594593742
220,564.4852589642687,16.75146704018066,16.90294817176174,44.000000000000085,0.0,-0.010674353761605571
221,567.8637015188251,16.732946046537407,16.881477373806167,44.20000000000009,0.0,-0.010312598516585702
222,571.2377785927783,16.714465425593463,16.859293365739536,44.40000000000009,0.0,-0.011488105286362394
223,574.6074416261872,16.6960252429474,16.83733696835282,44.600000000000094,0.0,-0.0099019867104003
224,577.9727602359926,16.677625616893273,16.815849129715453,44.8000000000001,0.0,-0.008851764617797419
225,581.3338162829095,16.659266048706865,16.794711339457436,45.0000000000001,0.0,-0.00894763830176557
226,584.6906616188171,16.640946019560765,16.77374201962978,45.2000000000001,0.0,-0.009782376027623307
227,588.0433362550539,16.622665175649125,16.753004342720736,45.400000000000105,0.0,-0.010807415957592081
228,591.3918871341848,16.604423228692195,16.73250444859042,45.60000000000011,0.0,-0.012273642135747354
229,594.7363545637636,16.586219853686227,16.71216984719654,45.80000000000011,0.0,-0.014201002622501258
230,598.0767618413738,16.568054762688437,16.69190292891778,46.000000000000114,0.0,-0.016364778250380484
231,601.4131147348271,16.549927760910194,16.671626005624674,46.20000000000012,0.0,-0.018469457608395978
232,604.7454031322959,16.531838749125853,16.6512579690625,46.40000000000012,0.0,-0.02028335947037624
233,608.0736003450329,16.513787714323747,16.630714158297206,46.60000000000012,0.0,-0.02155475142423351
234,611.3976640193396,16.495774733100625,16.60992258476944,46.800000000000125,0.0,-0.022015862753097536
235,614.7175402216853,16.47779996634306,16.588839438700333,47.00000000000013,0.0,-0.021435604102468208
236,618.0331696788089,16.459863636806368,16.56745513252584,47.20000000000013,0.0,-0.019667700666420974
237,621.344495155703,16.441965995186777,16.545799636398826,47.400000000000134,0.0,-0.01666908563756019
238,624.6514698265237,16.424107280238683,16.52394707181729,47.600000000000136,0.0,-0.012518260145604776
239,627.9540661631254,16.406287673753774,16.50201629418164,47.80000000000014,0.0,-0.007431714355994911
240,631.2522843522893,16.38850725299007,16.480165597466495,48.00000000000014,0.0,-0.0017677064565862154
241,634.5469157899097,16.37076594588286,16.46614877875023,48.200000000000145,0.6057004043278565,0.0039882898193924435
242,637.8380326024817,16.353059431386058,16.445019346971122,48.40000000000015,0.0,-0.015425975441762375
243,641.1249899936847,16.335387262812873,16.424554565049544,48.60000000000015,0.0,-0.010202719076193911
244,644.4079377381458,16.317752838467467,16.40492287954458,48.80000000000015,0.0,-0.008245131068551136
245,647.6870010440944,16.3001552886843,16.38571017994238,49.000000000000156,0.0,-0.008588023725641936
246,650.9621746796256,16.282593878202697,16.36602617536385,49.20000000000016,0.0,-0.009897703788479284
247,654.2334162487059,16.265068571717975,16.346389515433444,49.40000000000016,0.0,-0.009377583931164446
248,657.5007479543056,16.24757953252066,16.32692754056825,49.600000000000165,0.0,-0.008865536178803146
249,660.7641978573665,16.230126578427807,16.3075714900442,49.80000000000017,0.0,-0.00867425158235553
250,664.0237761144017,16.212709496562365,16.288211080308944,50.00000000000017,0.0,-0.00856307563819263
251,667.2794867133925,16.195328170110827,16.26889490958248,50.20000000000017,0.0,-0.008190777473903043
